fecha,temp.ellabradoETAPA,precip.ellabradoETAPA,hum.ellabradoETAPA,rad.ellabradoETAPA,pres.ellabradoETAPA,vviento.ellabradoETAPA,dviento.ellabradoETAPA
2/6/2017 22:59,8.56,0,93.9,0,678.3062,1.414,69.53
2/6/2017 23:59,8.17,0,94.4,0,678.0961,0.587,156.1
2/7/2017 0:59,7.353,0,94.8,0,677.5497,0.878,205.8
2/7/2017 1:59,6.915,0,99.9,0,677.4824,0.854,102.3
2/7/2017 2:59,7.207,0,100,0,677.0076,0.192,180
2/7/2017 3:59,7.126,0,99.5,0,676.8736,0.17,110.9
2/7/2017 4:59,7.125,0,99.8,0,676.954,0.224,170
2/7/2017 5:59,7.082,0.3,99.7,0,677.3005,0.876,94
2/7/2017 6:59,7.023,0.2,100,2.73503,677.6177,0.676,92.4
2/7/2017 7:59,7.391,0,100,45.84283,678.2515,0.415,90.6
2/7/2017 8:59,8.11,0,99.1,96.62547,678.7979,1.316,69.41
2/7/2017 9:59,9.48,0,93,201.2931,678.8898,1.608,63.78
2/7/2017 10:59,10.04,0,90.6,218.5979,678.7606,1.825,54.41
2/7/2017 11:59,10.74,0,87.2,287.291,678.3867,2.267,58.9
2/7/2017 12:59,10.31,0,88.8,174.4041,678.1614,2.109,58.24
2/7/2017 13:59,11.38,0,86.3,304.4309,677.4951,1.694,64.15
2/7/2017 14:59,11.87,0,82.4,257.2574,676.9282,1.954,56.14
2/7/2017 15:59,11.19,0,86.6,120.663,676.4135,2.342,59.45
2/7/2017 16:59,11.75,0,85.7,249.3793,676.113,1.947,66.11
2/7/2017 17:59,11.9,0,84.4,148.9104,676.0316,1.629,67.61
2/7/2017 18:59,10.23,0,91.8,8.04308,676.5217,1.563,74.89
2/7/2017 19:59,9.6,0,94,0,677.1578,0.946,89.9
2/7/2017 20:59,9.07,0,97.1,0,677.7408,0.624,89.3
2/7/2017 21:59,7.982,0,98.8,0,677.9213,1.228,226.9
2/7/2017 22:59,6.685,0,97.6,0,678.283,1.54,259.4
2/7/2017 23:59,6.145,0,96.4,0,678.1802,2.145,247.2
2/8/2017 0:59,5.725,0,96.2,0,678.093,1.919,253.9
2/8/2017 1:59,6.152,0,94.9,0,677.5776,1.835,256.7
2/8/2017 2:59,5.836,0,96.2,0,677.0705,1.651,259.5
2/8/2017 3:59,5.056,0,96,0,676.7416,2.118,256.7
2/8/2017 4:59,5.324,0,94.7,0,676.9666,1.635,249.7
2/8/2017 5:59,6.2,0,93.7,0,677.2648,1.33,250.6
2/8/2017 6:59,6.661,0,94.5,4.972188,677.4813,1.249,251.8
2/8/2017 7:59,7.701,0,92.1,83.88002,677.9288,1.214,241.9
2/8/2017 8:59,9.96,0,86.6,238.3834,678.5156,0.981,90.2
2/8/2017 9:59,11.62,0,83.5,390.9609,678.7067,1.945,61.88
2/8/2017 10:59,12.53,0,78.19,524.9378,678.8598,2.343,60.52
2/8/2017 11:59,13.32,0,72.58,416.956,678.5457,2.039,66.77
2/8/2017 12:59,14.39,0,70.17,455.6785,678.1335,2.219,63.06
2/8/2017 13:59,13.5,0,75.74,398.9016,677.7976,2.388,57.05
2/8/2017 14:59,13.55,0,72.5,253.9417,677.0482,2.65,55.64
2/8/2017 15:59,14.39,0,68.18,432.5145,676.4657,2.712,53.2
2/8/2017 16:59,13.21,0,72.29,141.1435,676.0679,2.292,59.9
2/8/2017 17:59,11.99,0,80.1,27.39524,676.3085,1.374,100.3
2/8/2017 18:59,10.5,0,85,12.52683,676.9399,1.844,238.7
2/8/2017 19:59,9.91,0,88.7,0,677.6152,0.948,211.4
2/8/2017 20:59,9.75,0,97.1,0,678.4704,1.032,81.4
2/8/2017 21:59,9.44,0.6,100,0,679.0505,1.106,80.6
2/8/2017 22:59,8.64,0.3,100,0,679.4194,0.538,95.2
2/8/2017 23:59,8.53,0,100,0,679.4811,0.032,135.8
2/9/2017 0:59,8.53,0,100,0,679.2523,0.066,122.2
2/9/2017 1:59,8.33,0,100,0,678.7779,0.163,81.2
2/9/2017 2:59,8.2,0,100,0,678.1931,0.25,132.3
2/9/2017 3:59,7.989,0,100,0,677.9546,0.346,57.69
2/9/2017 4:59,7.978,0,100,0,678.1301,0.168,176.3
2/9/2017 5:59,7.386,0.1,100,0,678.2771,0.542,224.3
2/9/2017 6:59,6.577,0,99.5,21.32599,678.4059,1.753,257.3
2/9/2017 7:59,9.76,0,88.9,278.5941,678.7626,1.018,170.2
2/9/2017 8:59,12.46,0,82.3,540.1008,679.3257,1.25,95.4
2/9/2017 9:59,14.14,0,72.4,631.0367,679.4822,2.479,65.67
2/9/2017 10:59,13.69,0,73.1,498.4348,679.3693,2.441,54.27
2/9/2017 11:59,12.02,0,78.81,156.921,679.19,2.09,57.7
2/9/2017 12:59,12.06,0,76.98,188.1802,678.8858,1.83,76.63
2/9/2017 13:59,13.06,0,72.05,266.6998,678.1334,2.601,53.69
2/9/2017 14:59,13.08,0,74.66,288.3685,677.4865,2.313,58.56
2/9/2017 15:59,12.86,0,78.77,227.6519,676.8471,2.359,58.63
2/9/2017 16:59,12.67,0,79.05,223.2424,676.6713,2.82,60.46
2/9/2017 17:59,11.69,0,82.8,100.9045,676.9252,2.316,55.94
2/9/2017 18:59,10,0,90.7,6.052008,677.3304,0.469,133.5
2/9/2017 19:59,8.41,0,93.8,0,677.8113,0.813,250.5
2/9/2017 20:59,8.29,0,93.8,0,678.528,1.093,228.4
2/9/2017 21:59,8.73,0.2,94.1,0,679.2223,0.867,254.8
2/9/2017 22:59,8.61,0,98.3,0,679.5118,0.204,235.9
2/9/2017 23:59,8.52,0,99.6,0,679.7148,0.294,141.4
2/10/2017 0:59,8.47,0.1,99.7,0,679.2366,1.583,249.8
2/10/2017 1:59,7.772,0,99.1,0,678.5647,0.784,179.4
2/10/2017 2:59,7.004,0,100,0,678.1149,0.887,231.8
2/10/2017 3:59,7.26,0,98.5,0,677.9436,0.82,246.3
2/10/2017 4:59,6.972,0,97.9,0,678.1327,1.395,249.6
2/10/2017 5:59,6.864,0,98.4,0,678.488,0.793,204
2/10/2017 6:59,6.406,0,99.6,22.62941,678.7885,1.174,253
2/10/2017 7:59,7.815,0,96.3,169.0898,679.3174,0.719,226
2/10/2017 8:59,10.54,0,86.9,309.5241,679.7792,1.131,91.8
2/10/2017 9:59,12.04,0,80.7,330.9043,679.8118,1.133,180.5
2/10/2017 10:59,12.62,0,81.9,315.91,679.7223,1.588,79.22
2/10/2017 11:59,14.03,0,77.87,659.3494,679.1934,2.233,61.63
2/10/2017 12:59,15.59,0,70.11,553.6752,678.4919,2.237,60.11
2/10/2017 13:59,14.37,0.2,72.2,220.7414,677.8119,1.63,74.87
2/10/2017 14:59,10.33,4.1,92.4,75.80363,677.406,1.929,240.4
2/10/2017 15:59,9.43,0.4,96.7,37.47791,676.9257,1.211,159.1
2/10/2017 16:59,8.67,0.1,99.9,13.38151,677.2039,0.374,240.2
2/10/2017 17:59,8.61,0.1,100,10.369,677.0809,0.568,115.8
2/10/2017 18:59,8.31,0,100,5.801857,677.4785,0.278,141
2/10/2017 19:59,8.56,0.1,99.8,0,678.1263,0.911,259.6
2/10/2017 20:59,8.66,0.8,99.8,0,678.5815,1.659,241.9
2/10/2017 21:59,8.19,0,100,0,678.9326,0.841,153.8
2/10/2017 22:59,8.03,0,100,0,679.0864,1.46,227.5
2/10/2017 23:59,7.765,0,100,0,679.1421,0.871,112.7
2/11/2017 0:59,7.807,0,100,0,678.7153,0.184,74.59
2/11/2017 1:59,7.808,0.3,100,0,678.2911,0.665,242.8
2/11/2017 2:59,7.796,0.3,100,0,677.9819,0.671,79.47
2/11/2017 3:59,7.576,0.4,100,0,677.8851,0.384,64.6
2/11/2017 4:59,7.586,0.1,100,0,677.8811,0.131,64.37
2/11/2017 5:59,7.468,0.2,100,0,678.0663,0.347,97.8
2/11/2017 6:59,6.98,0,100,16.3607,678.4687,0.868,253.5
2/11/2017 7:59,9.1,0,93.6,221.0019,678.6683,0.766,190.6
2/11/2017 8:59,12.22,0,85.9,524.2767,678.8393,1.574,68.05
2/11/2017 9:59,11.6,0,88.6,438.5848,679.1209,1.974,59.35
2/11/2017 10:59,12.12,0,86.9,458.9412,678.8731,2.529,61.41
2/11/2017 11:59,11.79,0,89.2,329.4125,678.5374,2.608,61.5
2/11/2017 12:59,11.98,0,87.1,306.735,678.3077,2.58,60.93
2/11/2017 13:59,12.16,0,84.4,223.0748,677.7123,1.992,59.82
2/11/2017 14:59,13.4,0,79.11,439.6224,677.0709,1.354,78.8
2/11/2017 15:59,14.72,0,74.26,456.4484,676.5167,1.236,133.6
2/11/2017 16:59,12.25,0.4,89.5,135.2746,676.2816,1.631,74.19
2/11/2017 17:59,10.82,0,99.3,57.86248,676.4407,1.091,70.62
2/11/2017 18:59,10.13,0,100,11.10389,676.6537,1.074,56.8
2/11/2017 19:59,9.7,0,100,0,677.3243,0.591,82
2/11/2017 20:59,9.4,0.5,100,0,678.0681,0.08,161.3
2/11/2017 21:59,9.23,0.2,100,0,678.366,0.272,148.9
2/11/2017 22:59,8.9,0,100,0,678.6439,0.52,135.7
2/11/2017 23:59,8.71,0,100,0,678.6019,0.316,162
2/12/2017 0:59,8.35,0,99.7,0,678.124,0.581,179.1
2/12/2017 1:59,7.356,0,97.1,0,677.6222,1.732,255.7
2/12/2017 2:59,6.905,0,96.8,0,676.9713,2.146,248.9
2/12/2017 3:59,6.823,0,97.2,0,676.7357,1.328,239.9
2/12/2017 4:59,6.465,0,100,0,677.1227,0.435,135.6
2/12/2017 5:59,6.152,0,100,0,677.0293,1.381,244.3
2/12/2017 6:59,5.63,0,97.7,14.97866,677.2413,2.019,258.7
2/12/2017 7:59,7.785,0,92.3,180.2439,677.6249,1.593,222.6
2/12/2017 8:59,10.37,0,90.1,376.7042,677.9897,1.662,82.7
2/12/2017 9:59,12.29,0,84.7,407.2289,678.1553,1.54,75.04
2/12/2017 10:59,13.27,0,82.1,674.7756,677.9836,2.504,59.99
2/12/2017 11:59,12.99,0,82.9,337.4333,677.7573,2.297,58.87
2/12/2017 12:59,12.76,0,85.9,328.1899,677.2563,2.502,61.6
2/12/2017 13:59,13.33,0,82.6,372.2622,676.6445,2.288,59.93
2/12/2017 14:59,14.26,0,78.8,399.9273,675.8663,2.367,59.64
2/12/2017 15:59,12.39,0,89.5,207.5452,675.6132,2.649,66.13
2/12/2017 16:59,11.54,0.1,88.8,110.173,675.6906,1.693,133.8
2/12/2017 17:59,10.88,0.3,86.5,132.378,675.8923,1.724,229.5
2/12/2017 18:59,9.63,0,97.9,22.48697,676.3568,0.707,145.3
2/12/2017 19:59,8.02,0,99.2,0,676.9133,1,273
2/12/2017 20:59,7.355,0,99.8,0,677.524,0.325,152.8
2/12/2017 21:59,6.953,0,99.9,0,677.981,0.952,271.3
2/12/2017 22:59,6.254,0,100,0,678.2489,0.474,225
2/12/2017 23:59,4.924,0,98.5,0,678.0816,1.407,271.4
2/13/2017 0:59,4.376,0,97.4,0,677.6832,0.72,240.4
2/13/2017 1:59,3.857,0.1,97.5,0,677.3386,1.564,261.3
2/13/2017 2:59,3.506,0,96.9,0,676.7567,1.523,263.3
2/13/2017 3:59,3.297,0,96.6,0,676.3438,1.602,263.3
2/13/2017 4:59,3.478,0,95.9,0,676.4464,1.479,238.9
2/13/2017 5:59,3.777,0,96.1,0,676.8024,0.595,235.1
2/13/2017 6:59,4.004,0,96.6,20.11551,676.8591,1.277,252
2/13/2017 7:59,9,0,80.6,270.6412,677.0552,1.266,76.39
2/13/2017 8:59,11.58,0,72.69,489.541,677.5079,1.849,139.3
2/13/2017 9:59,12.98,0,75.2,747.0167,677.637,2.357,63.02
2/13/2017 10:59,14.92,0,69.39,955.537,677.4977,2.553,65.89
2/13/2017 11:59,15.08,0,68.41,736.2242,677.0651,2.913,59.86
2/13/2017 12:59,13.58,0,70.71,331.331,676.7249,2.624,56.3
2/13/2017 13:59,14.13,0,68.25,317.2014,676.0963,1.845,68.71
2/13/2017 14:59,14.49,0,64.83,313.3508,675.6899,1.69,150.9
2/13/2017 15:59,14.44,0,59.9,498.5384,674.9976,4.365,225.7
2/13/2017 16:59,14.31,0,62.19,650.3232,674.9474,5.599,219.1
2/13/2017 17:59,11.43,0,72.75,165.785,675.5649,4.104,226.6
2/13/2017 18:59,10.13,0,76.98,34.72609,676.0938,2.694,233.1
2/13/2017 19:59,8.85,0,80.1,0,676.6288,2.024,239.6
2/13/2017 20:59,8,0,81,0,677.2766,1.776,240.7
2/13/2017 21:59,7.667,0,85.1,0,677.7025,1.534,246.7
2/13/2017 22:59,8.03,0,86.5,0,677.7803,0.704,256.6
2/13/2017 23:59,7.26,0,90.2,0,677.9686,0.729,199.6
2/14/2017 0:59,7.183,0,89.4,0,677.5189,1.564,257.8
2/14/2017 1:59,7.355,0,89.2,0,676.8429,1.401,159
2/14/2017 2:59,6.235,0,95.2,0,676.7405,0.829,85.5
2/14/2017 3:59,6.622,0,94.6,0,676.7032,0.566,81.5
2/14/2017 4:59,6.657,0,95.8,0,676.7395,0.951,143.3
2/14/2017 5:59,7.081,0,87,0,676.9664,2.009,234.2
2/14/2017 6:59,5.774,0,88.9,15.42632,677.3822,1.161,185.4
2/14/2017 7:59,6.637,0,93.8,120.2609,677.8784,2.119,185.7
2/14/2017 8:59,9.67,0,75.1,306.9454,678.2567,3.476,225.5
2/14/2017 9:59,10.53,0,66.79,392.2446,678.6185,3.629,226.8
2/14/2017 10:59,11.24,0,63.27,432.5598,678.6395,3.462,227.3
2/14/2017 11:59,11.67,0,61.41,519.0759,678.4832,3.825,223.7
2/14/2017 12:59,12.18,0,69.27,440.7368,677.9999,2.552,127.5
2/14/2017 13:59,10.52,0,80,187.4924,677.5946,2.597,58.54
2/14/2017 14:59,10.9,0,77.46,167.3548,677.1803,2.155,58.33
2/14/2017 15:59,11.4,0,79.18,290.1289,676.8454,1.921,61.19
2/14/2017 16:59,11.5,0,80.2,168.9377,676.502,2.166,59.67
2/14/2017 17:59,10.49,0,88,45.15491,676.6646,1.722,58.86
2/14/2017 18:59,9.37,0,94.9,12.59588,677.2604,1.287,82.5
2/14/2017 19:59,8.51,0,89.1,0,677.7844,0.861,203.4
2/14/2017 20:59,7.609,0,84.4,0,678.3751,1.307,247.2
2/14/2017 21:59,8.11,0,75.2,0,678.8135,1.452,218.4
2/14/2017 22:59,6.914,0,83.6,0,679.0048,0.811,150.7
2/14/2017 23:59,5.823,0,92.7,0,679.1863,0.416,74.33
2/15/2017 0:59,6.003,0,94,0,679.2018,0.976,232.6
2/15/2017 1:59,5.682,0,93.3,0,678.6779,2.012,247.7
2/15/2017 2:59,5.024,0,94.2,0,678.0219,1.801,258.5
2/15/2017 3:59,4.041,0,96.4,0,678.0641,0.696,222.8
2/15/2017 4:59,3.761,0,96.3,0,678.1398,1.909,251.9
2/15/2017 5:59,5.013,0,93.5,0,678.3688,2.29,248.6
2/15/2017 6:59,5.768,0,92.2,17.20115,678.5589,1.966,257.8
2/15/2017 7:59,7.656,0,86.2,121.949,679.0204,1.044,149.6
2/15/2017 8:59,8.87,0,87.1,330.8294,679.7087,1.229,83.3
2/15/2017 9:59,10.56,0,82,321.5738,679.7962,2.459,63.35
2/15/2017 10:59,11.19,0,79.54,313.7147,679.8875,2.617,57.28
2/15/2017 11:59,8.67,4.1,94.9,95.37039,680.2172,1.193,140.6
2/15/2017 12:59,7.672,4.3,97.6,138.2113,680.0685,2.122,235.9
2/15/2017 13:59,8.73,0.5,92.5,296.1362,679.0865,2.651,231.9
2/15/2017 14:59,9.16,0,93.3,110.4723,678.5515,1.513,126.1
2/15/2017 15:59,8.62,0.1,97.1,101.9228,678.3486,0.829,81.8
2/15/2017 16:59,8.97,0,96.3,84.57005,678.0919,0.261,87.2
2/15/2017 17:59,9.02,0,95.8,72.2026,678.2639,0.685,67.89
2/15/2017 18:59,8.08,0.1,99.4,3.181134,678.7252,0.109,129.5
2/15/2017 19:59,6.867,0.2,99.2,0,679.0652,0.989,213.9
2/15/2017 20:59,5.445,0,98.9,0,679.6964,1.341,247.2
2/15/2017 21:59,5.047,0,99.3,0,680.0883,0.968,254.1
2/15/2017 22:59,4.553,0,99.5,0,680.2826,1.637,258.2
2/15/2017 23:59,4.123,0,98.5,0,680.3214,1.936,252.9
2/16/2017 0:59,3.786,0,97.9,0,680.0934,2.236,251.9
2/16/2017 1:59,4.371,0,96.7,0,679.8492,1.991,259.6
2/16/2017 2:59,4.898,0,96,0,679.3851,1.93,254.5
2/16/2017 3:59,4.439,0,96.5,0,679.1373,2.141,258
2/16/2017 4:59,3.942,0,96.3,0,679.1431,1.565,262.7
2/16/2017 5:59,3.734,0,96.1,0,679.4804,2.321,253.7
2/16/2017 6:59,3.869,0,94.6,18.13308,679.8666,2.308,253.1
2/16/2017 7:59,6.533,0,89,188.9476,680.1509,1.592,218.8
2/16/2017 8:59,9.81,0,80.7,404.595,680.4005,1.028,90.4
2/16/2017 9:59,12.62,0,73.15,692.7819,680.3641,2.282,62.94
2/16/2017 10:59,10.81,0,81.1,254.2591,680.3955,2.355,59.69
2/16/2017 11:59,10.84,0.6,85.1,386.8434,680.1542,2.261,80
2/16/2017 12:59,9.23,2.2,94.4,251.6931,680.0405,0.948,91
2/16/2017 13:59,9.5,0.3,93.5,154.738,679.4309,0.695,155.8
2/16/2017 14:59,10.43,1,89.3,535.0172,678.8223,0.758,156.7
2/16/2017 15:59,12.35,0,80.5,373.2107,677.8745,0.898,74.79
2/16/2017 16:59,9.53,2.1,94.6,79.86175,677.84,0.394,140.6
2/16/2017 17:59,8.67,1,97.4,55.48188,677.9147,1.376,247.8
2/16/2017 18:59,8.04,0.3,96.4,1.701007,678.3896,1.306,243.8
2/16/2017 19:59,7.184,0.1,97.1,0,678.8854,1.389,249.8
2/16/2017 20:59,6.653,0,94.6,0,679.2137,1.594,251.8
2/16/2017 21:59,5.179,0,99.2,0,679.742,0.792,214.3
2/16/2017 22:59,4.492,0,99.9,0,680.3254,0.84,232.1
2/16/2017 23:59,4.945,0,98.8,0,680.2191,1.477,242.3
2/17/2017 0:59,4.799,0,97.6,0,679.922,0.898,214.6
2/17/2017 1:59,4.636,0,97.4,0,679.3958,1.112,238.3
2/17/2017 2:59,4.589,0,98.8,0,678.6962,1.112,233.3
2/17/2017 3:59,3.954,0,99.2,0,678.3895,1.073,80.8
2/17/2017 4:59,3.12,0,100,0,678.3973,0.722,153.6
2/17/2017 5:59,3.543,0,100,0,678.6662,0.316,190.1
2/17/2017 6:59,4.238,0,100,10.12629,679.0595,1.151,125.4
2/17/2017 7:59,4.36,0.1,100,99.78465,679.5433,0.879,107.9
2/17/2017 8:59,6.174,0,99.7,242.0049,680.1389,1.565,61.52
2/17/2017 9:59,8.83,0,93.1,574.4138,680.6074,2.159,61.15
2/17/2017 10:59,9.15,0,91.9,298.3699,680.7427,1.612,58.06
2/17/2017 11:59,10.6,0,87.5,428.3269,680.2778,2.043,57.97
2/17/2017 12:59,11.25,0,86.4,670.551,679.8992,2.508,64.51
2/17/2017 13:59,12.29,0,77.01,610.9296,679.1619,2.571,158.5
2/17/2017 14:59,11.17,0,74.15,338.3058,678.6791,3.636,227.4
2/17/2017 15:59,10.41,0,74.98,239.0728,678.2797,3.378,228.2
2/17/2017 16:59,10.34,0,73.79,236.6368,677.8422,3.474,231.8
2/17/2017 17:59,9.84,0,74.28,141.57,677.717,2.82,232.1
2/17/2017 18:59,8.83,0,76.19,21.24588,677.975,2.706,234.2
2/17/2017 19:59,7.586,0,81.8,0,678.4313,2.036,191.5
2/17/2017 20:59,6.27,0,86.5,0,678.9744,1.154,233
2/17/2017 21:59,5.61,0,87.6,0,679.2636,0.896,185.4
2/17/2017 22:59,5.553,0,88.7,0,679.4531,0.679,211.2
2/17/2017 23:59,5.821,0,87.2,0,679.5149,0.609,191.5
2/18/2017 0:59,5.264,0,86.2,0,679.18,0.749,203.9
2/18/2017 1:59,4.466,0,88.9,0,678.5098,1.188,224.2
2/18/2017 2:59,3.971,0,91.3,0,677.9188,1.046,246.1
2/18/2017 3:59,3.614,0,93.6,0,677.6978,0.736,219.9
2/18/2017 4:59,2.906,0,95,0,677.6221,1.889,256.5
2/18/2017 5:59,2.841,0,95.1,0,678.063,1.914,255.1
2/18/2017 6:59,3.185,0,92.4,16.27056,678.54,2.182,257.1
2/18/2017 7:59,5.539,0,87.4,176.0599,678.8948,2.071,241.9
2/18/2017 8:59,9.6,0,76.33,390.8415,679.3997,1.221,148.3
2/18/2017 9:59,11.21,0,73.69,612.7913,679.6395,2.103,63.67
2/18/2017 10:59,11.87,0,77.5,720.6588,679.5557,2.804,64.49
2/18/2017 11:59,13.94,0,67.05,924.4796,679.1243,3.123,62.62
2/18/2017 12:59,15.08,0,60.78,977.0146,678.5902,2.867,57.49
2/18/2017 13:59,13.57,0,64.11,460.855,678.207,2.897,52.97
2/18/2017 14:59,13.96,0,63.34,546.9307,677.5945,2.68,53.09
2/18/2017 15:59,13.56,0,67.89,337.1407,677.2381,2.139,56.44
2/18/2017 16:59,12.33,0,74.83,141.3364,677.0555,1.91,56.8
2/18/2017 17:59,11.16,0,86.8,46.243,677.2037,1.64,66.12
2/18/2017 18:59,9.9,0,94.9,17.0237,677.7437,0.949,80.4
2/18/2017 19:59,8.61,0,98.7,0,678.3557,0.238,173.1
2/18/2017 20:59,7.343,0,95.1,0,678.7478,1.635,261.3
2/18/2017 21:59,6.715,0,94.1,0,679.3193,1.773,255.7
2/18/2017 22:59,6.707,0,88.6,0,679.1771,1.881,259.1
2/18/2017 23:59,5.379,0,90,0,679.1964,1.301,232.4
2/19/2017 0:59,4.674,0,88.9,0,678.9139,2.061,256.2
2/19/2017 1:59,4.245,0,86.2,0,678.2983,2.586,253.3
2/19/2017 2:59,4.248,0,84.3,0,677.7198,1.822,224
2/19/2017 3:59,3.252,0,88.4,0,677.5776,1.257,260.6
2/19/2017 4:59,2.915,0,91.1,0,677.7713,2.203,253.1
2/19/2017 5:59,3.556,0,87.5,0,677.9846,2.793,253.8
2/19/2017 6:59,4.003,0,87.1,15.94527,678.411,2.373,253.1
2/19/2017 7:59,6.953,0,79.95,245.8801,678.8524,1.714,230.9
2/19/2017 8:59,11.16,0,67.49,488.8195,679.3212,1.392,93.2
2/19/2017 9:59,13.17,0,69.97,747.8115,679.2321,2.724,68.72
2/19/2017 10:59,14.69,0,61.65,938.2481,679.2965,3.383,57.58
2/19/2017 11:59,15.37,0,59.32,1036.33,679.1923,3.202,53.16
2/19/2017 12:59,16.56,0,54.7,1161.256,678.5933,2.873,59.73
2/19/2017 13:59,15.76,0,56.28,678.8672,677.8248,2.789,55.14
2/19/2017 14:59,14.45,0,60.99,214.5595,677.149,2.778,52.85
2/19/2017 15:59,11.38,3.8,74.94,113.7411,677.0878,2.078,165.2
2/19/2017 16:59,6.798,1.8,94.8,16.78692,677.6082,2.074,241.9
2/19/2017 17:59,6.533,2.4,97.5,7.423113,677.7559,2.638,232.2
2/19/2017 18:59,6.944,0.1,96.2,3.682706,677.8672,2.335,246.4
2/19/2017 19:59,6.305,0,96.4,0,677.9577,2.308,251.3
2/19/2017 20:59,5.563,0,97.2,0,678.5245,1.651,226
2/19/2017 21:59,5.017,0,97.7,0,679.2618,1.548,260.4
2/19/2017 22:59,4.829,0,96.6,0,679.6783,2.224,253.8
2/19/2017 23:59,4.538,0,95.9,0,679.6765,2.344,256
2/20/2017 0:59,4.37,0,95.7,0,679.4973,2.259,251.7
2/20/2017 1:59,4.36,0,95.7,0,679.1198,2.319,248.9
2/20/2017 2:59,5.385,0,94.4,0,678.6737,2.319,243.5
2/20/2017 3:59,6.321,0.1,93.8,0,678.3893,2.456,242.4
2/20/2017 4:59,6.488,0,95.3,0,678.3605,1.446,203.9
2/20/2017 5:59,6.196,0,97.3,0,678.586,0.358,161.8
2/20/2017 6:59,6.573,0,96,8.321389,678.8584,1.463,255.4
2/20/2017 7:59,7.539,0,93.3,79.25127,679.3618,1.26,228.8
2/20/2017 8:59,9.1,0,90.6,239.3615,680.1646,1.044,62.88
2/20/2017 9:59,11.35,0,80,433.868,680.3473,1.278,77.71
2/20/2017 10:59,13.39,0,75.6,726.8649,680.012,2.327,63.31
2/20/2017 11:59,12.38,0,77.61,493.433,679.8252,2.957,63.85
2/20/2017 12:59,12.89,0,72.63,443.1955,679.2426,2.918,60.99
2/20/2017 13:59,11.42,0,83.1,247.0998,678.6713,2.969,53.01
2/20/2017 14:59,10.01,0.2,92.3,241.2929,678.423,2.155,70.28
2/20/2017 15:59,8.01,1.2,93.9,75.83033,678.3475,2.744,215
2/20/2017 16:59,8.9,0.3,88.6,244.5437,677.4458,2.689,230.4
2/20/2017 17:59,10,0,88,122.4411,677.3586,1.347,101.6
2/20/2017 18:59,8.22,0,97.8,16.67694,678.0411,0.801,179
2/20/2017 19:59,7.588,0,98,0,678.5387,0.885,244.3
2/20/2017 20:59,7.351,0,97.5,0,679.1631,1.378,263.6
2/20/2017 21:59,7.234,0,96.5,0,679.6921,1.564,253.6
2/20/2017 22:59,7.058,0,95.5,0,680.0919,1.475,262.1
2/20/2017 23:59,6.7,0,95.7,0,679.8645,1.734,256.6
2/21/2017 0:59,6.56,0,94.4,0,679.5251,2.093,256.4
2/21/2017 1:59,6.166,0,95.9,0,678.9781,0.556,228.6
2/21/2017 2:59,5.557,0,96.5,0,678.8697,1.32,262.9
2/21/2017 3:59,5.934,0,94.1,0,678.5104,1.724,258.6
2/21/2017 4:59,6.194,0,93.9,0,678.558,1.223,260.7
2/21/2017 5:59,6.2,0,95.6,0,678.6821,1.041,250.2
2/21/2017 6:59,6.162,0,94.3,9.070086,678.9413,1.922,257.5
2/21/2017 7:59,8.61,0,87.2,170.8055,679.3312,1.199,186.6
2/21/2017 8:59,9.04,0,87.7,205.2081,680.0163,1.252,64.56
2/21/2017 9:59,12.61,0,75.44,610.7033,679.8826,1.44,100.2
2/21/2017 10:59,12.27,0,82.6,325.3071,679.635,2.685,61.73
2/21/2017 11:59,11.53,1.4,88.2,207.0672,679.2759,1.91,80.2
2/21/2017 12:59,9.4,3.1,93.6,93.08224,678.9319,2.487,236.4
2/21/2017 13:59,9.04,1.1,93.3,110.4827,678.3423,2.307,235.6
2/21/2017 14:59,8.22,0.7,97.3,48.87735,677.7983,0.687,134.1
2/21/2017 15:59,8.59,0,96.8,160.8049,676.9479,1.18,251.3
2/21/2017 16:59,10.86,0,89.1,246.3423,676.6284,1.146,98.3
2/21/2017 17:59,9.4,0,95.4,59.8079,676.8518,0.939,67.48
2/21/2017 18:59,8.31,0,99.6,12.00486,677.1703,0.372,201.1
2/21/2017 19:59,7.788,0,100,0,677.6833,0.261,165.9
2/21/2017 20:59,8,0,100,0,678.1328,0.392,185.2
2/21/2017 21:59,7.961,0.2,100,0,678.5148,0.524,64.71
2/21/2017 22:59,7.992,3,100,0,678.6874,0.081,135.8
2/21/2017 23:59,7.678,2.6,99.6,0,678.5827,0.892,221.8
2/22/2017 0:59,6.357,1.3,95.9,0,678.2354,2.087,240.9
2/22/2017 1:59,6.21,0.5,95.9,0,677.5852,1.755,238.1
2/22/2017 2:59,6.371,0.2,96.2,0,676.8788,1.818,247.1
2/22/2017 3:59,6.08,0,97.6,0,676.4078,1.059,161.3
2/22/2017 4:59,5.688,0,100,0,676.4213,0.356,157.2
2/22/2017 5:59,5.622,0,100,0,676.9464,0.596,153.8
2/22/2017 6:59,5.58,0,100,2.145537,677.2402,0.36,212
2/22/2017 7:59,6.081,0.2,99.9,19.09908,677.88,0.497,227.3
2/22/2017 8:59,6.383,1.4,99.9,48.44269,678.7121,0,67.35
2/22/2017 9:59,7.116,1.4,97,124.0354,679.0968,0.001,144
2/22/2017 10:59,8.13,0.3,95.9,258.2883,679.0641,0.292,146.6
