fecha,temp.SayausiPTAPETAPA,precip.SayausiPTAPETAPA,hum.SayausiPTAPETAPA,rad.SayausiPTAPETAPA,pres.SayausiPTAPETAPA,vviento.SayausiPTAPETAPA,dviento.SayausiPTAPETAPA
1/8/2017 1:59,10.98,0,94.3,0,728.3047,0.238,105
1/8/2017 2:59,10.65,0.1,99,0,727.8533,0.457,221.2
1/8/2017 3:59,10.32,0,100,0,727.3745,0.018,127.6
1/8/2017 4:59,10.21,0,100,0,727.4027,0,98
1/8/2017 5:59,9.85,0,100,0.000944251,727.5681,0.008,60.7
1/8/2017 6:59,9.72,0,100,12.79401,728.2416,0.059,140
1/8/2017 7:59,10.68,0,99.5,98.03571,728.8773,0.256,218.4
1/8/2017 8:59,11.77,0,96.5,112.3498,729.3842,0.506,230.2
1/8/2017 9:59,13.49,0,90.6,315.7656,729.6401,1.055,210.9
1/8/2017 10:59,15.98,0,78.4,439.8127,729.6155,1.916,242.3
1/8/2017 11:59,16.41,0,73.01,347.9452,729.3435,1.604,233.5
1/8/2017 12:59,17.15,0,70.06,414.9192,728.6967,1.324,234.5
1/8/2017 13:59,19.68,0,61.1,658.3331,727.6928,1.567,224.1
1/8/2017 14:59,20.33,0,56.21,616.9248,726.6224,1.406,202
1/8/2017 15:59,21.71,0,53.4,675.6558,725.7399,1.524,230.8
1/8/2017 16:59,19.78,1,65.38,361.3299,725.5097,1.48,216.3
1/8/2017 17:59,16.11,0,85.4,147.9747,726.0704,0.578,246.9
1/8/2017 18:59,14.25,0,91.3,7.887871,726.6425,0.169,157.7
1/8/2017 19:59,12.91,0,96.6,0,727.3848,0.489,206.6
1/8/2017 20:59,12.22,0,98.5,0,728.1764,0.359,204.2
1/8/2017 21:59,12.06,0,99,0,728.7143,0.097,260.4
1/8/2017 22:59,12.01,0,99.3,0,728.808,0.302,202.9
1/8/2017 23:59,11.67,0,99.7,0,728.7228,0.095,146.4
1/9/2017 0:59,10.63,0,99.8,0,728.2821,0.384,230
1/9/2017 1:59,10.29,0,98.4,0,727.5501,0.397,225.8
1/9/2017 2:59,10.54,0,97.7,0,726.8706,0.025,102.4
1/9/2017 3:59,10.56,0,98.2,0,726.6632,0.006,163.2
1/9/2017 4:59,10.59,0,98.9,0,726.7444,0.067,222.1
1/9/2017 5:59,10.57,0,97.8,0,726.9865,0.008,158.5
1/9/2017 6:59,10.28,0,99.3,15.00061,727.6903,0.101,146.7
1/9/2017 7:59,11.61,0,94.7,96.90609,728.2101,0.052,212.5
1/9/2017 8:59,13.47,0,88.5,242.3873,728.3807,0.863,215.8
1/9/2017 9:59,16.91,0,74.78,602.9012,728.2628,1.4,230.9
1/9/2017 10:59,19.51,0,65.37,909.6018,727.7578,1.691,247.3
1/9/2017 11:59,18.42,0,66.03,438.7502,727.1517,1.468,222.3
1/9/2017 12:59,18.25,0,68.93,509.5916,726.5647,1.345,220.2
1/9/2017 13:59,20.81,0,62.38,1054.256,725.6804,2.137,212.8
1/9/2017 14:59,18.85,0,65.74,341.1581,724.8326,1.68,248.2
1/9/2017 15:59,14.97,2.7,86.5,60.3586,724.798,0.591,225.2
1/9/2017 16:59,12.03,1.4,98.1,26.74237,724.9036,0.285,189.4
1/9/2017 17:59,11.79,3.8,98.6,34.96606,725.0891,0.257,121.9
1/9/2017 18:59,11.7,0.3,99.8,4.921107,725.6186,0.132,128.3
1/9/2017 19:59,11.41,0,100,0,726.2181,0.013,109.2
1/9/2017 20:59,11.24,0,100,0,726.9252,0.075,209.1
1/9/2017 21:59,11.07,0,100,0,727.4514,0.005,232.8
1/9/2017 22:59,11.03,0,100,0,727.5228,0.007,175.6
1/9/2017 23:59,10.94,0,100,0,727.3381,0.001,180.3
1/10/2017 0:59,10.98,0.1,100,0,726.7969,0.028,190.7
1/10/2017 1:59,10.76,0,100,0,725.9758,0.04,230.7
1/10/2017 2:59,10.33,0,100,0,725.2972,0.155,260.2
1/10/2017 3:59,9.79,0,100,0,724.9916,0.232,172.9
1/10/2017 4:59,9.5,0,100,0,724.9756,0.166,171.8
1/10/2017 5:59,9.25,0,100,0,725.2357,0.159,98.7
1/10/2017 6:59,8.78,0,100,10.17007,725.8248,0.122,119.6
1/10/2017 7:59,9.92,0,98.4,82.07077,726.697,0.055,245.2
1/10/2017 8:59,12.94,0,86.8,237.5312,727.1602,0.35,270.8
1/10/2017 9:59,13.99,0,85.9,292.4058,727.2997,0.836,267.6
1/10/2017 10:59,15.59,0.1,75.67,382.3359,726.9766,0.978,213.5
1/10/2017 11:59,14.57,0.2,86.6,324.2392,726.5996,0.801,210
1/10/2017 12:59,15.82,0.1,80.9,273.7705,726.0721,1.164,250.6
1/10/2017 13:59,12.47,4.4,94.4,65.53137,725.9449,0.369,175.5
1/10/2017 14:59,11.35,3.4,98.5,108.8083,725.4491,0.342,135
1/10/2017 15:59,12.18,0.6,95.1,211.0439,725.1942,0.789,242.3
1/10/2017 16:59,11.28,0.9,95.8,76.51509,725.2804,0.781,131.2
1/10/2017 17:59,11.9,0,95.1,85.48236,725.3714,0.272,256.9
1/10/2017 18:59,11.32,0,98.5,7.744514,725.907,0.008,113.1
1/10/2017 19:59,10.82,0,100,0,726.2985,0.041,99.2
1/10/2017 20:59,10.72,0,100,0,726.9437,0.004,107
1/10/2017 21:59,10.35,0,96.2,0,727.4889,0.603,110.9
1/10/2017 22:59,9.48,0,96.7,0,727.4166,0.536,68.75
1/10/2017 23:59,9.05,0,99.5,0,727.3988,0.337,113.3
1/11/2017 0:59,9.05,0,98.7,0,727.0782,0.46,119.5
1/11/2017 1:59,8.54,0,98.6,0,726.4818,0.649,164
1/11/2017 2:59,9.15,0,95.6,0,725.9572,0.507,117.3
1/11/2017 3:59,9.64,0,87.2,0,725.5832,1.208,143.4
1/11/2017 4:59,7.782,0,93.7,0,725.397,0.236,102.5
1/11/2017 5:59,6.844,0,97.7,0,725.9716,0.113,81.5
1/11/2017 6:59,7.446,0,95.3,11.02726,726.3895,0.511,138.1
1/11/2017 7:59,8.26,0,96.1,62.31765,726.98,0.078,162.1
1/11/2017 8:59,11.34,0,88.4,221.2913,727.3542,0.704,209.1
1/11/2017 9:59,13.3,0,81.4,238.5998,727.4351,0.848,233.4
1/11/2017 10:59,13.98,0,79.4,195.2462,727.2029,0.488,259.7
1/11/2017 11:59,14.62,0,77.63,219.2319,726.8689,0.526,258.8
1/11/2017 12:59,16.84,0,69.05,455.1626,726.2169,0.866,257.6
1/11/2017 13:59,18.05,0,66.06,640.7891,725.2625,1.072,231.2
1/11/2017 14:59,18.7,0,64.15,318.2679,724.3095,0.683,232.5
1/11/2017 15:59,17.63,6,72.81,280.7616,723.7603,1.36,207
1/11/2017 16:59,13.88,1.9,96.3,195.6243,724.1539,0.461,210.8
1/11/2017 17:59,13.14,0,94.5,67.65401,724.4916,0.227,117.6
1/11/2017 18:59,12.58,0,97.9,5.109684,724.9991,0.129,97
1/11/2017 19:59,12.16,0,99.5,0,725.6055,0.134,97.7
1/11/2017 20:59,11.55,0.1,99.4,0,726.523,0.207,192.7
1/11/2017 21:59,11.15,0.4,99.6,0,727.0396,0.004,188.4
1/11/2017 22:59,11.06,6.4,100,0,727.1993,0.189,143
1/11/2017 23:59,10.79,8.6,100,0,727.2269,0.084,165.7
1/12/2017 0:59,10.45,2.1,100,0,726.8682,0.079,100.6
1/12/2017 1:59,10.44,0,100,0,726.4467,0.01,111
1/12/2017 2:59,10.41,0.9,100,0,726.044,0,92.6
1/12/2017 3:59,10.36,0,100,0,725.9077,0,98.7
1/12/2017 4:59,9.97,0,100,0,725.8427,0.033,88.5
1/12/2017 5:59,9.87,0,100,0,726.2863,0,266.7
1/12/2017 6:59,10.19,1.1,100,13.91594,726.8927,0.01,189.9
1/12/2017 7:59,11.37,0,99,121.4225,727.5435,0.232,201.7
1/12/2017 8:59,13.07,0,93.3,186.3623,727.7885,0.52,226.1
1/12/2017 9:59,14.59,0,86.8,336.4153,727.9357,0.853,241.8
1/12/2017 10:59,16.92,0,74.76,665.1862,727.8885,1.876,239.9
1/12/2017 11:59,18.47,0,64.77,731.2856,727.6069,1.837,239.4
1/12/2017 12:59,20.25,0,58.37,1008.004,726.9007,1.91,231.6
1/12/2017 13:59,21.98,0,51.19,1069.115,726.0668,2.079,235.2
1/12/2017 14:59,21,0,54.45,524.9869,725.184,1.598,225.8
1/12/2017 15:59,18.98,0,61.57,301.5032,724.8105,1.372,231.9
1/12/2017 16:59,18.59,0,63.34,279.7155,724.6828,1.013,221.5
1/12/2017 17:59,15.51,0.7,83.2,72.94077,725.0746,1.091,165.7
1/12/2017 18:59,12.92,2.6,95.3,4.693947,725.8545,0.928,122.3
1/12/2017 19:59,11.67,0.9,99,0,726.6312,0.462,123.8
1/12/2017 20:59,11.08,2.3,99,0,727.2809,0.405,120.6
1/12/2017 21:59,10.96,0.2,99.6,0,727.7125,0.243,101
1/12/2017 22:59,10.9,0,100,0,727.8454,0.016,147.6
1/12/2017 23:59,10.95,0,100,0,727.7268,0.05,109.7
1/13/2017 0:59,10.64,0,99.9,0,727.3079,0.049,112.8
1/13/2017 1:59,10.53,0,99.5,0,726.8009,0.186,114.3
1/13/2017 2:59,10.13,0,99.5,0,726.2278,0.07,97.6
1/13/2017 3:59,9.44,0,99.9,0,726.1553,0.252,163.9
1/13/2017 4:59,9.79,0,99.1,0,726.4022,0.226,155.2
1/13/2017 5:59,9.87,0.4,99.8,0,726.7263,0.035,141.9
1/13/2017 6:59,9.88,0.1,100,7.727642,727.1171,0.073,187.7
1/13/2017 7:59,11,0,98.7,90.35415,727.6939,0.214,249.4
1/13/2017 8:59,12.51,0,95.4,137.1925,728.2543,0.633,241.7
1/13/2017 9:59,13.22,0,92.3,194.5091,728.4122,0.794,245.6
1/13/2017 10:59,14.68,0,87.2,303.2003,728.309,1.307,245.1
1/13/2017 11:59,16.63,0,76.36,404.9171,727.8696,1.421,248.2
1/13/2017 12:59,17.15,0,71.37,409.571,727.3862,0.976,245.8
1/13/2017 13:59,18.21,0,68.56,438.0485,726.558,1.361,243.4
1/13/2017 14:59,14.47,3.5,87.4,103.1673,726.1724,0.851,201.8
1/13/2017 15:59,13.54,0,94,140.7888,725.8939,0.666,226
1/13/2017 16:59,15.93,0,79.79,249.5957,725.5684,0.578,213.1
1/13/2017 17:59,15.03,0.2,84.4,97.06931,725.694,0.183,123.1
1/13/2017 18:59,12.86,1.2,97.5,12.66738,726.1699,0.129,137.4
1/13/2017 19:59,11.93,0,99.9,0,726.649,0.199,115.1
1/13/2017 20:59,11.59,0.1,100,0,727.3228,0.081,89.2
1/13/2017 21:59,10.99,0,99.9,0,727.7374,0,122.3
1/13/2017 22:59,10.78,0,100,0,727.8463,0,89.2
1/13/2017 23:59,10.26,0,100,0,727.6982,0.007,118.1
1/14/2017 0:59,9.64,0,99.9,0,727.2734,0.003,115.3
1/14/2017 1:59,9.28,0,96.5,0,726.6443,0.625,69.92
1/14/2017 2:59,9.42,0,96.8,0,726.1447,0.215,110.1
1/14/2017 3:59,9.6,0,97.7,0,725.8947,0.059,112.6
1/14/2017 4:59,9.51,0,97.6,0,725.8775,0.001,84.8
1/14/2017 5:59,8.85,0,99.8,0,726.1215,0.048,224.1
1/14/2017 6:59,8.97,0,99.7,19.5668,726.76,0.456,263.4
1/14/2017 7:59,10.33,0,96.1,79.39221,727.2729,0.015,253.7
1/14/2017 8:59,12.31,0,92.3,215.5513,727.567,0.803,223.5
1/14/2017 9:59,13.38,0,90.2,209.2744,727.7102,1.069,235.5
1/14/2017 10:59,14.02,0,87.3,263.0687,727.53,0.943,276.1
1/14/2017 11:59,18.69,0,67.48,1014.227,727.0027,1.438,247.7
1/14/2017 12:59,21.29,0,58.39,1171.483,726.085,1.768,243.3
1/14/2017 13:59,21.86,0,53.65,990.9946,725.0597,1.985,229.9
1/14/2017 14:59,21.63,0,57.3,882.7292,724.1179,2.396,234.8
1/14/2017 15:59,17.29,0,71.44,170.8528,723.8818,1.494,199.9
1/14/2017 16:59,15.12,0,72.87,96.39507,724.2595,1.204,209.9
1/14/2017 17:59,15.29,0,78.85,130.7478,724.5165,0.953,251.5
1/14/2017 18:59,13.23,0,92.8,8.193619,725.1118,0.566,225.1
1/14/2017 19:59,12.51,0,94.8,0,725.6036,0.382,220.2
1/14/2017 20:59,12.12,0,96.4,0,726.3624,0.185,221.6
1/14/2017 21:59,11.83,1.2,99,0,726.9799,0.001,157.1
1/14/2017 22:59,11.33,0.6,100,0,727.1534,0.016,213.2
1/14/2017 23:59,10.91,0.1,100,0,726.886,0.045,212.9
1/15/2017 0:59,10.91,0.1,100,0,726.7648,0.204,218.8
1/15/2017 1:59,10.91,0.1,100,0,726.2382,0.173,220.6
1/15/2017 2:59,10.84,0.2,100,0,725.7302,0.068,239.6
1/15/2017 3:59,10.83,0.2,100,0,725.5162,0.053,220
1/15/2017 4:59,10.2,1.5,100,0,725.7161,0.434,213.1
1/15/2017 5:59,9.72,2.8,100,0,726.2298,0,118
1/15/2017 6:59,9.8,0.6,100,5.86815,726.7058,0.075,105.5
1/15/2017 7:59,10.13,0.8,100,21.68516,727.4225,0.205,253.2
1/15/2017 8:59,10.59,0.8,100,97.55969,727.9929,0.221,191
1/15/2017 9:59,11.34,0.1,99.8,122.0994,728.1306,0.747,243.3
1/15/2017 10:59,12.18,0,96.7,156.518,727.8722,0.983,250.4
1/15/2017 11:59,12.48,0,94.5,209.0574,727.3724,0.939,263.1
1/15/2017 12:59,14.12,0,86.3,246.2038,726.644,0.942,252.6
1/15/2017 13:59,14.57,0,83.4,355.489,725.8094,0.949,240.7
1/15/2017 14:59,15.45,0,78.62,260.1793,724.9265,0.959,232.9
1/15/2017 15:59,14.34,0,82.4,116.1371,724.7738,0.927,254
1/15/2017 16:59,13.7,0.1,87.1,120.2698,724.655,0.602,271.1
1/15/2017 17:59,12.84,0,93.1,65.76505,724.8777,0.928,248.4
1/15/2017 18:59,11.98,0,96.1,7.825631,725.3321,0.705,251.9
1/15/2017 19:59,11.25,0,97.7,0,725.7346,0.145,174.8
1/15/2017 20:59,10.65,0,99.8,0,726.4124,0.087,93.5
1/15/2017 21:59,10.19,0,100,0,726.8376,0.096,106.5
1/15/2017 22:59,9.61,0,100,0,726.9777,0.015,194.3
1/15/2017 23:59,9.75,0,99.8,0,726.9394,0.077,132.3
1/16/2017 0:59,10.03,0,99.6,0,726.6083,0.009,239
1/16/2017 1:59,10.03,0,98.6,0,726.2391,0.001,63.71
1/16/2017 2:59,9.33,0,100,0,725.8207,0.082,176.4
1/16/2017 3:59,9.32,0,97.9,0,725.513,0.083,115.9
1/16/2017 4:59,9.04,0,96.7,0,725.3942,0.18,99.1
1/16/2017 5:59,8.88,0,98.1,0,725.8839,0.108,172.6
1/16/2017 6:59,9.13,0,94.7,12.70554,726.3444,0.381,73.99
1/16/2017 7:59,9.42,0,93.5,47.58031,726.961,0.131,143.5
1/16/2017 8:59,10.95,0,91.4,151.3257,727.3028,0.766,148.8
1/16/2017 9:59,14.16,0,79.28,285.5973,727.6454,1.301,252
1/16/2017 10:59,17.1,0,68.43,815.5726,727.5003,1.48,233.5
1/16/2017 11:59,19.57,0,59.3,1109.189,726.767,1.726,217.7
1/16/2017 12:59,21.02,0,53.15,1094.659,726.0222,1.844,223.9
1/16/2017 13:59,22.34,0,49.95,1100.692,725.2798,1.846,214.2
1/16/2017 14:59,23.67,0,48.7,1045.419,724.4363,2.127,222.7
1/16/2017 15:59,22.71,0,56.13,760.228,724.0081,2.336,247.9
1/16/2017 16:59,18.11,0,71.04,132.5815,724.2186,0.88,258.5
1/16/2017 17:59,14.51,0,85.2,36.07385,725.0026,0.759,241.9
1/16/2017 18:59,12.62,0,92.3,3.480772,725.636,0.701,228.2
1/16/2017 19:59,11.55,0,96.5,0,726.3231,0.319,77.53
1/16/2017 20:59,11.18,0,98.2,0,726.9097,0.29,58.9
1/16/2017 21:59,10.82,0,98.9,0,727.5217,0.109,88.2
1/16/2017 22:59,9.82,0,98.3,0,727.6401,0.159,101.5
1/16/2017 23:59,10,0,89.4,0,727.5444,0.704,77.56
1/17/2017 0:59,10.51,0,85,0,727.0151,0.405,97.2
1/17/2017 1:59,10.29,0,81.2,0,726.234,1.065,120
1/17/2017 2:59,9.22,0,80.3,0,725.6713,0.949,89.7
1/17/2017 3:59,8.99,0,79.62,0,725.5378,0.947,124.2
1/17/2017 4:59,8.24,0,79.58,0,725.8812,0.921,113.3
1/17/2017 5:59,7.936,0,80.8,0,726.362,0.892,128.4
1/17/2017 6:59,7.52,0,77.83,7.702349,726.8613,0.948,87.9
1/17/2017 7:59,7.491,0,86,24.67507,727.7261,0.435,87.8
1/17/2017 8:59,9.85,0,85.8,118.1135,728.1235,0.822,166
1/17/2017 9:59,13.72,0,78.44,393.1474,728.2678,1.409,239.4
1/17/2017 10:59,16.42,0,69.8,755.3659,727.9006,1.363,232.9
1/17/2017 11:59,19.38,0,57.87,1022.571,727.2477,1.86,228.6
1/17/2017 12:59,21.25,0,47.45,1077.005,726.4856,1.775,227.1
1/17/2017 13:59,21.7,0,44.19,742.5448,725.6284,1.489,229.1
1/17/2017 14:59,22.61,0,44.5,671.1788,724.8502,1.338,250.6
1/17/2017 15:59,22.46,0,48.61,657.9557,724.4161,2.051,232.3
1/17/2017 16:59,19.97,0,61.45,307.1718,724.6562,1.453,272.2
1/17/2017 17:59,19.26,0,64.32,293.1326,725.0804,1.281,263.6
1/17/2017 18:59,13.89,0,84.2,9.38734,725.9559,0.429,244.1
1/17/2017 19:59,12.14,0,91.8,0,726.7676,0.46,164.5
1/17/2017 20:59,10.77,0,97.4,0,727.5147,0.282,149.1
1/17/2017 21:59,10.91,0,96.7,0,728.1127,0.178,210.9
1/17/2017 22:59,10.32,0,96,0,728.4708,0.404,77.78
1/17/2017 23:59,9.2,0,90.6,0,728.239,0.597,102.8
1/18/2017 0:59,9.36,0,84,0,727.6627,0.934,60.31
1/18/2017 1:59,8.75,0,83.3,0,727.0032,0.88,74.68
1/18/2017 2:59,7.631,0,83.9,0,726.6636,0.477,114.5
1/18/2017 3:59,7.065,0,79.48,0,726.5948,0.797,114.3
1/18/2017 4:59,6.92,0,78.5,0,726.7595,0.989,75.71
1/18/2017 5:59,6.695,0,79.25,0,726.9684,1.011,112.2
1/18/2017 6:59,5.595,0,84.7,9.77841,727.4924,0.683,136.4
1/18/2017 7:59,6.263,0,87.3,59.62157,728.2167,0.682,177.6
1/18/2017 8:59,9.44,0,84.4,177.3806,728.6152,0.349,147.6
1/18/2017 9:59,13.87,0,71.96,486.1545,728.7645,1.484,228.8
1/18/2017 10:59,16.98,0,60.97,874.2551,728.4286,1.645,232.4
1/18/2017 11:59,19.3,0,51.82,1008.965,727.7645,1.821,237.9
1/18/2017 12:59,20.56,0,44.42,1047.425,727.0065,1.804,236
1/18/2017 13:59,22.5,0,38.65,1046.01,726.1031,1.675,234.6
1/18/2017 14:59,23.99,0,32.62,941.7761,725.1229,1.84,227.2
1/18/2017 15:59,24.21,0,25.99,719.6724,724.776,2.215,230.5
1/18/2017 16:59,21.37,0,39.05,318.4163,724.7953,1.387,241.6
1/18/2017 17:59,20.85,0,53.75,243.0742,725.2896,1.374,262.2
1/18/2017 18:59,14.53,0,78.06,8.446182,725.8652,0.357,167.2
1/18/2017 19:59,11.61,0,91,0,726.3938,0.585,106.9
1/18/2017 20:59,10.98,0,83.4,0,726.8395,0.491,70.48
1/18/2017 21:59,10.17,0,85.1,0,727.4216,0.194,100.8
1/18/2017 22:59,10.41,0,80.2,0,727.731,0.645,78.8
1/18/2017 23:59,9.12,0,85.7,0,727.8002,0.462,81.1
1/19/2017 0:59,8.92,0,87.2,0,727.4971,0.119,152.3
1/19/2017 1:59,8.83,0,87.7,0,727.1906,0.183,97.4
1/19/2017 2:59,9.03,0,83,0,726.5357,0.927,110.8
1/19/2017 3:59,8.55,0,81.7,0,726.5326,0.717,82.1
1/19/2017 4:59,8.19,0,79.32,0,726.6982,0.917,78.06
1/19/2017 5:59,7.75,0,80.6,0,727.0307,0.824,63.72
1/19/2017 6:59,6.594,0,86.8,8.066938,727.3072,0.461,98.8
1/19/2017 7:59,7.204,0,87.6,42.14813,727.9659,0.26,120.2
1/19/2017 8:59,9.73,0,82.3,178.2366,728.3876,0.868,183.1
1/19/2017 9:59,14.6,0,72.19,634.7904,728.3955,1.201,215.2
1/19/2017 10:59,17.93,0,62.11,852.6803,728.0593,1.488,228.9
1/19/2017 11:59,20.41,0,49.19,1020.698,727.3148,1.696,240.5
1/19/2017 12:59,22.61,0,43.01,1117.716,726.4566,1.89,253.7
1/19/2017 13:59,23.17,0,42.36,915.04,725.4772,1.642,232.1
1/19/2017 14:59,23.79,0,43.54,889.6703,724.8489,2.486,235.1
1/19/2017 15:59,22.89,0,50.43,751.3079,724.4991,2.325,228.1
1/19/2017 16:59,21.96,0,58.65,556.6282,724.8177,2.078,254.2
1/19/2017 17:59,20.29,0,59.11,289.3157,725.3692,1.49,245.9
1/19/2017 18:59,14.61,0,80.9,13.24572,725.8295,0.427,183.8
1/19/2017 19:59,12.16,0,93.3,0,726.275,0.155,85.3
1/19/2017 20:59,11.34,0,94,0,726.8718,0.091,106
1/19/2017 21:59,10.35,0,96.5,0,727.5788,0.277,123.9
1/19/2017 22:59,9.81,0,99.1,0,727.8416,0.439,170.8
1/19/2017 23:59,10.48,0,92.8,0,727.5941,0.223,175.8
1/20/2017 0:59,10.04,0,94.1,0,727.2967,0.08,105.2
1/20/2017 1:59,9.43,0,97,0,726.5654,0.248,111.3
1/20/2017 2:59,9.03,0,98.3,0,726.0842,0.086,141.9
1/20/2017 3:59,9.91,0,96.8,0,726.1143,0.34,183.4
1/20/2017 4:59,9.6,0,96.3,0,725.7214,0.242,79.26
1/20/2017 5:59,9.85,0,93.3,0,726.1027,0.58,142.4
1/20/2017 6:59,9.94,0,93.5,3.909317,726.5594,0.107,135.7
1/20/2017 7:59,10.24,0,93.8,22.52711,727.3535,0.234,185.6
1/20/2017 8:59,10.61,0,94.5,33.34007,727.9894,0.109,194.4
1/20/2017 9:59,11.62,0,94.1,77.52104,728.3047,0.397,261.1
1/20/2017 10:59,12.82,0,89.9,257.4456,728.2164,0.428,221.6
1/20/2017 11:59,14.46,0,82.2,242.3711,727.942,1.486,247.9
1/20/2017 12:59,13.94,0,84,131.6428,727.5508,1.011,251.3
1/20/2017 13:59,15.08,0,76.88,193.4307,727.0526,0.809,251.7
1/20/2017 14:59,15.76,0,71.56,251.6153,726.2315,0.646,240.8
1/20/2017 15:59,15.91,0,73.36,231.8891,725.6948,1.296,236.6
1/20/2017 16:59,15.39,0,75.85,147.4752,725.6846,0.914,266.9
1/20/2017 17:59,12.99,0,87.3,35.5718,726.3035,0.854,185
1/20/2017 18:59,11.92,0,94.5,2.463079,726.8151,0.334,169.2
1/20/2017 19:59,11.28,0.5,97.3,0,727.9733,0.655,197.7
1/20/2017 20:59,9.34,0.7,95.3,0,729.454,1.046,122.9
1/20/2017 21:59,9.12,0,85.5,0,729.9402,1.377,140.7
1/20/2017 22:59,9.22,0,81.2,0,729.9891,0.923,149.4
1/20/2017 23:59,9.45,0,76.7,0,729.8477,1.16,142.3
1/21/2017 0:59,9.78,0,74.36,0,729.4861,1.272,117.1
1/21/2017 1:59,9.92,0,72.65,0,728.6475,1.319,95.1
1/21/2017 2:59,10.08,0,73.82,0,727.9861,1.014,119.5
1/21/2017 3:59,9.32,0,81.6,0,727.7798,0.434,123.4
1/21/2017 4:59,10.11,0,74.99,0,727.6747,0.938,96.3
1/21/2017 5:59,9.72,0,80.5,0,727.996,0.532,103.9
1/21/2017 6:59,8.75,0,89.6,16.82074,728.5291,0.161,159.8
1/21/2017 7:59,9.43,0,90.9,53.29235,729.1602,0.099,246.6
1/21/2017 8:59,11.04,0,86.4,168.9636,729.6641,0.635,255
1/21/2017 9:59,13.21,0,81.2,213.3054,729.8376,0.716,220.5
1/21/2017 10:59,14.99,0,68.05,329.4336,729.8057,0.818,232.2
1/21/2017 11:59,16.49,0,57.15,401.3779,729.4675,1.055,221.4
1/21/2017 12:59,15.89,0,59.72,270.3923,728.9589,0.967,234.4
1/21/2017 13:59,17.35,0,56.11,350.4012,728.0395,1.021,269
1/21/2017 14:59,15.85,0,63.26,112.4394,727.1487,0.388,231.8
1/21/2017 15:59,15.79,0,62.99,139.0887,726.5244,0.523,277.1
1/21/2017 16:59,15.47,0,64.44,126.5622,726.1149,0.646,220.7
1/21/2017 17:59,14.72,0,72.66,65.06123,726.1334,0.446,191.5
1/21/2017 18:59,12.76,0,86.6,6.335229,726.5945,0.45,171.2
1/21/2017 19:59,11.93,0,91.2,0,727.2281,0.275,138.5
1/21/2017 20:59,11.43,0,93.5,0,728.015,0.071,190
1/21/2017 21:59,10.94,0,95.7,0,728.6363,0.032,216.3
1/21/2017 22:59,10.73,0,97.8,0,728.9548,0,188.6
1/21/2017 23:59,10.63,0.6,99.4,0,728.9545,0.115,137.6
1/22/2017 0:59,10.38,4.5,100,0,728.5645,0.067,244
1/22/2017 1:59,10.19,0.3,100,0,728.0905,0.007,163.1
1/22/2017 2:59,9.97,0.6,100,0,727.6906,0.022,102.5
1/22/2017 3:59,9.99,0.5,100,0,727.404,0,130.3
1/22/2017 4:59,9.88,0,100,0,727.4284,0,178.6
1/22/2017 5:59,9.57,0,100,0,727.796,0.035,168.3
1/22/2017 6:59,8.4,0,100,4.998141,728.313,0.143,68.92
1/22/2017 7:59,7.931,0,100,21.83357,728.8822,0.31,75.44
1/22/2017 8:59,10.64,0.1,94.8,180.7542,729.3703,0.805,157.7
1/22/2017 9:59,13.19,0,88.6,201.4497,729.7712,0.776,250.3
1/22/2017 10:59,17.02,0,72.53,883.2523,729.4595,1.569,242.7
1/22/2017 11:59,18.35,0,58.9,881.7711,728.7701,1.722,218.8
1/22/2017 12:59,19.69,0,50.6,1037.51,727.8029,2.074,233.7
1/22/2017 13:59,19.41,0,54.52,383.3834,727.0276,1.682,233.9
1/22/2017 14:59,13.74,0.1,72.29,119.0619,727.1093,1.461,200.9
1/22/2017 15:59,12.95,0,78.49,125.2994,726.8559,0.685,208.8
1/22/2017 16:59,13.31,0,84.5,100.9207,726.7942,0.841,227
1/22/2017 17:59,13.11,0,84.5,72.51237,726.9821,0.759,239.4
1/22/2017 18:59,12.08,0,89.6,6.20297,727.3238,0.063,171.2
1/22/2017 19:59,11.35,0,95.4,0,728.2316,0.068,185.9
1/22/2017 20:59,10.82,0,96.1,0,728.654,0.125,67.11
1/22/2017 21:59,10.31,0,91.4,0,728.8211,0.314,92.9
1/22/2017 22:59,9.81,0,89.5,0,729.1544,0.197,65.81
1/22/2017 23:59,9.64,0,88.7,0,728.9366,0.43,114.4
1/23/2017 0:59,9.58,0,86.3,0,728.5281,0.348,143.8
1/23/2017 1:59,9.23,0,90.5,0,727.8964,0.122,206.7
1/23/2017 2:59,9.15,0,91.1,0,727.3441,0.214,142.9
1/23/2017 3:59,9.07,0,90.5,0,727.1621,0.174,119.1
1/23/2017 4:59,8.83,0,90,0,727.208,0.151,93.5
1/23/2017 5:59,8.58,0,90.5,0,727.4498,0.262,82.8
1/23/2017 6:59,8.43,0,92.4,9.905843,727.9371,0.066,106
1/23/2017 7:59,9.76,0,87.4,93.25201,728.5534,0.106,220.9
1/23/2017 8:59,12.27,0,78.52,242.3462,729.0691,0.829,194
1/23/2017 9:59,15.2,0,72.17,420.6481,729.082,1.441,226.2
1/23/2017 10:59,17.53,0,62.69,620.5898,728.9504,1.448,236.5
1/23/2017 11:59,19.45,0,45.68,838.8808,728.4084,1.471,233.9
1/23/2017 12:59,21.44,0,40.68,914.9326,727.5428,1.655,239.3
1/23/2017 13:59,22.28,0,40.09,848.7869,726.7294,1.608,232.4
