fecha,temp.Tixan_ETAPA,precip.Tixan_ETAPA,hum.Tixan_ETAPA,rad.Tixan_ETAPA,pres.Tixan_ETAPA,vviento.Tixan_ETAPA,dviento.Tixan_ETAPA
4/25/2016 9:59,16.88,0,68.05,856.6768,740.0958,1.7,68.43
4/25/2016 10:59,17.88,0,66.3,881.7496,739.8722,1.436,107.3
4/25/2016 11:59,19.37,0,61.97,968.9344,739.2549,1.333,131.7
4/25/2016 12:59,21.34,0,55.21,1002.68,738.3012,1.162,159.9
4/25/2016 13:59,22.77,0,48.51,981.6437,737.1546,1.537,109
4/25/2016 14:59,23.05,0,47.45,372.5621,736.1111,1.746,82.2
4/25/2016 15:59,20.83,0,56.94,230.4224,735.8741,1.58,194.6
4/25/2016 16:59,18.84,0,65.07,73.68079,736.1156,1.282,180.3
4/25/2016 17:59,17.7,0,71.39,14.46667,736.5208,0.64,119.1
4/25/2016 18:59,15.41,0.9,88.9,1.376253,737.0792,0.529,184.1
4/25/2016 19:59,15.17,0,90.2,0,737.6805,0.296,198.9
4/25/2016 20:59,14.49,0.1,93.6,0,738.3725,0.572,171.5
4/25/2016 21:59,14.07,0,95.8,0,738.7264,0.426,174.5
4/25/2016 22:59,14.07,0,96.3,0,739.0049,0.105,166
4/25/2016 23:59,14.06,0,96,0,738.8795,0.37,261.7
4/26/2016 0:59,13.53,0,98.8,0,738.5905,0.141,219.9
4/26/2016 1:59,13.67,0,98.9,0,738.1412,0.138,159.9
4/26/2016 2:59,13.68,0,97.3,0,737.816,0.153,151.3
4/26/2016 3:59,13.19,0,90.6,0,737.6005,0.832,298.8
4/26/2016 4:59,13.03,0,93.9,0,737.4153,0.053,219.8
4/26/2016 5:59,12.88,3,96.2,0,737.7099,0.098,159
4/26/2016 6:59,12.24,1.7,99.6,15.23296,738.1857,0.269,251
4/26/2016 7:59,13.29,0.1,96.1,135.4616,738.8331,0.511,189.9
4/26/2016 8:59,14.79,0,91.5,210.9072,739.5764,1.185,72
4/26/2016 9:59,14.13,0,91.9,128.4273,740.0984,2.006,72.34
4/26/2016 10:59,14.64,0,82.5,306.5084,739.7559,2.071,66.56
4/26/2016 11:59,17.45,0,70.58,707.4957,738.9377,1.445,86.5
4/26/2016 12:59,19.22,0,62.67,966.4037,738.1683,1.329,78.26
4/26/2016 13:59,20.99,0,51.99,929.8542,737.0654,1.274,91.5
4/26/2016 14:59,21.43,0,48.7,366.4928,736.0008,1.115,160.6
4/26/2016 15:59,22.62,0,46.84,274.978,735.2889,1.26,108.5
4/26/2016 16:59,17.82,0,68.97,59.11325,735.8275,1.547,172.6
4/26/2016 17:59,15.51,0,82.2,9.593343,736.9825,0.761,160.6
4/26/2016 18:59,15.56,0,84.2,1.218212,737.5648,0.568,135.1
4/26/2016 19:59,15.05,0,86.2,0,737.8664,0.357,182.1
4/26/2016 20:59,13.97,0,89.6,0,738.264,0.511,222.8
4/26/2016 21:59,12.95,0,89.4,0,738.6489,0.598,308.8
4/26/2016 22:59,12.32,0,86.7,0,738.746,0.953,296.6
4/26/2016 23:59,11.88,0,86.3,0,738.7422,1.019,310
4/27/2016 0:59,10.84,0,89.8,0,738.3981,0.44,276.4
4/27/2016 1:59,10.14,0,92.5,0,737.9067,0.205,219.2
4/27/2016 2:59,10.38,0,95.5,0,737.8582,0.012,290.1
4/27/2016 3:59,10.3,0,96.8,0,737.8263,0.039,210.7
4/27/2016 4:59,10.09,0,95.9,0,737.8999,0.224,251
4/27/2016 5:59,9.6,0,95.8,0,738.1545,0.195,272.1
4/27/2016 6:59,10.33,0,94.3,8.948193,738.5925,0.216,161.2
4/27/2016 7:59,11.39,0,91.8,72.03565,738.9171,0.381,141.2
4/27/2016 8:59,12.14,0,90.1,182.7259,739.3195,0.68,103
4/27/2016 9:59,12.89,0,88.5,293.3379,739.294,0.897,123.8
4/27/2016 10:59,15.37,0,80.7,723.7663,739.0654,1.587,119.1
4/27/2016 11:59,17.85,0,70.78,957.0448,738.7186,1.6,87.1
4/27/2016 12:59,20.32,0,60.43,1003.503,737.7911,1.624,88.3
4/27/2016 13:59,21.5,0,52.82,858.037,736.5615,1.46,114.6
4/27/2016 14:59,22.19,0,46.04,401.0583,735.2445,1.3,123.8
4/27/2016 15:59,22.54,0,51.97,320.5543,734.7236,1.507,168.7
4/27/2016 16:59,20.53,0,62.61,259.5166,735.0087,1.635,156.8
4/27/2016 17:59,15.79,0.8,86,12.01126,735.9449,0.837,197.7
4/27/2016 18:59,14.29,9.3,96.4,0.4104304,736.8912,0.693,191.1
4/27/2016 19:59,13.01,12.6,99.7,0,737.6998,0.82,212.1
4/27/2016 20:59,13.14,0,99.8,0,738.4317,0.199,257.7
4/27/2016 21:59,13.25,0,98.4,0,738.8883,0.115,274.9
4/27/2016 22:59,13.72,0.2,98.1,0,739.3267,0.153,168.5
4/27/2016 23:59,13.44,0.1,98.5,0,739.2596,0.034,242.2
4/28/2016 0:59,13.35,0.1,97.8,0,739.1266,0.005,226.5
4/28/2016 1:59,13.21,1.5,99.2,0,738.7397,0.139,158.5
4/28/2016 2:59,12.72,1.6,100,0,738.373,0.027,159.7
4/28/2016 3:59,12.45,1.3,100,0,738.219,0.169,174
4/28/2016 4:59,12.11,2.4,100,0,738.489,0.112,169.1
4/28/2016 5:59,11.9,2.8,99.8,0,738.9802,0.291,139.5
4/28/2016 6:59,11.26,1.4,99.7,3.856048,739.5596,0.398,282.5
4/28/2016 7:59,11.27,1.5,99.8,28.15656,740.3838,0.315,212.7
4/28/2016 8:59,11.54,1.9,98.9,64.60503,741.1108,0.322,138.7
4/28/2016 9:59,12.07,1.3,95.4,137.3103,741.4922,0.123,146.1
4/28/2016 10:59,12.48,2,94.8,140.7557,741.1538,0.174,128.8
4/28/2016 11:59,13.05,1.1,92.4,301.0007,740.7391,0.357,169.6
4/28/2016 12:59,15.37,0,85.7,632.2806,740.118,0.981,124
4/28/2016 13:59,17.12,0,76.39,555.175,739.1423,1.007,101.5
4/28/2016 14:59,17.87,0,68.28,424.4467,738.29,1.475,104.6
4/28/2016 15:59,17.17,0,69.75,199.3356,737.8281,1.313,63.69
4/28/2016 16:59,18.18,0,67.79,310.4624,737.7268,1.134,66.68
4/28/2016 17:59,17.31,0,66.08,95.88628,738.1211,1.354,43.26
4/28/2016 18:59,15.46,0,75.1,1.382662,738.8452,0.887,135.7
4/28/2016 19:59,14.69,0,79.55,0,739.3672,0.006,161
4/28/2016 20:59,13.82,0,89.1,0,739.7975,0.017,204.4
4/28/2016 21:59,13.52,0,91.4,0,740.3035,0.089,200.2
4/28/2016 22:59,12.97,0,92.7,0,740.5167,0.033,246.7
4/28/2016 23:59,11.81,0,96.4,0,740.4208,0.257,273.3
4/29/2016 0:59,11.24,0,97.7,0,739.9877,0.026,245.4
4/29/2016 1:59,11.14,0,96.7,0,739.558,0.01,239.9
4/29/2016 2:59,10.62,0,99.8,0,739.0625,0.091,251.9
4/29/2016 3:59,11.25,0,98.4,0,738.9077,0.158,284.5
4/29/2016 4:59,11.23,0,94.5,0,739.0881,0.152,196.4
4/29/2016 5:59,11.19,0,95.2,0,739.183,0.195,208.5
4/29/2016 6:59,10.76,0,99.8,34.97968,739.5663,0.053,147.4
4/29/2016 7:59,11.83,0,94.8,92.98476,740.1503,0.521,83.4
4/29/2016 8:59,12.44,0,89.9,121.4594,740.7748,0.508,135.3
4/29/2016 9:59,13.38,0,87.9,180.1086,740.8585,0.584,204.4
4/29/2016 10:59,15.36,0,80.5,410.2609,740.4336,1.047,103.5
4/29/2016 11:59,17.61,0,70.94,942.577,739.6959,0.978,110.5
4/29/2016 12:59,19.61,0,61.3,997.4305,738.696,1.062,123.8
4/29/2016 13:59,20.77,0,57.46,795.9385,737.5875,1.443,114.1
4/29/2016 14:59,21.2,0,54.17,323.6844,736.595,1.066,160.4
4/29/2016 15:59,23.13,0,50.92,432.9064,736.0306,1.088,152.8
4/29/2016 16:59,19.71,0,63.78,82.15395,736.1242,1.441,137
4/29/2016 17:59,15.96,0.6,86.7,9.779336,736.8631,1.606,197.7
4/29/2016 18:59,14.34,4.8,93.1,0.1995795,737.6636,0.954,238
4/29/2016 19:59,13.85,0.2,97.1,0,738.1774,0.907,278.1
4/29/2016 20:59,13.48,0,96,0,738.4546,0.097,212.3
4/29/2016 21:59,13.53,0,94.7,0,738.7784,0.031,221.6
4/29/2016 22:59,13.81,0.1,90.9,0,739.0406,0.278,112.8
4/29/2016 23:59,12.76,0,96.3,0,739.1632,0.143,195.2
4/30/2016 0:59,11.67,0,98.7,0,738.9581,0.283,290.5
4/30/2016 1:59,10.99,0,100,0,738.5555,0.106,275.5
4/30/2016 2:59,10.45,0,99.7,0,738.2231,0.083,266.1
4/30/2016 3:59,10.29,0,99.9,0,738.0175,0.052,277.8
4/30/2016 4:59,10.45,0,100,0,738.0461,0.035,234
4/30/2016 5:59,10.54,0,100,0.000941904,738.3433,0.059,165.5
4/30/2016 6:59,10.65,0,98.1,10.38411,738.8671,0.115,200.7
4/30/2016 7:59,11.21,0,95.5,67.47205,739.4755,0.287,103.9
4/30/2016 8:59,12.28,0,91.9,186.2351,740.1036,0.641,153.4
4/30/2016 9:59,14.11,0,85.4,420.5737,740.2723,0.948,132.8
4/30/2016 10:59,17.82,0,71.46,811.3091,739.7776,1.178,153.5
4/30/2016 11:59,18.75,0,65.54,654.8365,739.2535,1.57,96.7
4/30/2016 12:59,17.6,0.4,70.14,226.2447,738.543,1.377,132.9
4/30/2016 13:59,14.95,4.5,88.8,154.2922,737.9488,0.959,234.4
4/30/2016 14:59,14.85,0.8,89.6,88.76513,737.2432,0.809,262
4/30/2016 15:59,13.72,2.6,94.6,47.90195,737.0932,1.061,216.9
4/30/2016 16:59,13.6,0.3,92.9,63.05013,737.2723,0.822,233
4/30/2016 17:59,13.7,0,90.8,45.91962,737.5495,0.306,204.2
4/30/2016 18:59,13.16,0,95.2,0.6600506,738.1465,0.011,245.2
4/30/2016 19:59,13.19,0,94.6,0,738.8041,0,252.1
4/30/2016 20:59,13.1,0,96.1,0,739.4066,0.032,161
4/30/2016 21:59,12.84,0,98.6,0,739.817,0.062,183.9
4/30/2016 22:59,12.86,0,97.7,0,740.0792,0.04,290.6
4/30/2016 23:59,12.72,0,95.8,0,739.9798,0.003,253.3
5/1/2016 0:59,12.6,0,94.9,0,739.6071,0.002,280.7
5/1/2016 1:59,12.31,0,97.3,0,739.0499,0.051,261.2
5/1/2016 2:59,12.21,0,96.9,0,738.8854,0,245.6
5/1/2016 3:59,12.2,0,97.8,0,738.712,0,261.2
5/1/2016 4:59,11.98,0,98.7,0,738.7613,0.001,266.5
5/1/2016 5:59,11.74,0,96.9,0.006593181,739.0405,0.061,187.2
5/1/2016 6:59,11.5,0,97.7,29.2471,739.2983,0.126,284.7
5/1/2016 7:59,15.36,0,81.1,240.7582,739.6371,0.637,86
5/1/2016 8:59,16.39,0,75.52,494.9447,739.9667,0.966,99.8
5/1/2016 9:59,16.58,0,71.5,423.4373,740.1145,1.682,74.42
5/1/2016 10:59,17.8,0,66.38,374.9483,739.9904,1.395,85.9
5/1/2016 11:59,19.4,0,61.95,823.4732,739.6416,1.157,124
5/1/2016 12:59,20.76,0,56.6,1036.382,738.7573,1.94,81.3
5/1/2016 13:59,20.91,0,53.14,791.8423,737.734,1.872,75.95
5/1/2016 14:59,21.01,0,49.05,358.5879,736.8087,2.26,59.24
5/1/2016 15:59,19.95,0,53.32,155.6396,736.3604,1.97,59.94
5/1/2016 16:59,17.97,0,70.52,99.74535,736.7333,1.262,180.5
5/1/2016 17:59,15.66,0,79.78,31.16979,737.3307,0.975,194.8
5/1/2016 18:59,14.58,0,82.5,0.8924878,738.0203,0.189,185.6
5/1/2016 19:59,14.2,0,86.2,0,738.7294,0.339,164.7
5/1/2016 20:59,13.83,0,89.3,0,739.2452,0.299,139.6
5/1/2016 21:59,12.69,0,94.9,0,739.8301,0.037,245.1
5/1/2016 22:59,12.22,0,95.8,0,739.9351,0.307,303.9
5/1/2016 23:59,12.06,0,93.1,0,739.7025,0.335,223.6
5/2/2016 0:59,11.62,0,91.1,0,739.472,0.355,292.6
5/2/2016 1:59,11.67,0,87.7,0,739.3311,0.28,291.7
5/2/2016 2:59,11.51,0,84.1,0,738.9634,0.489,297.2
5/2/2016 3:59,11.15,0,80.7,0,738.6238,1.042,283.8
5/2/2016 4:59,10.4,0,88.3,0,738.7899,0.643,275.6
5/2/2016 5:59,10.64,0,88.8,0.000941912,739.1901,0.472,272.4
5/2/2016 6:59,10.22,0,85.3,13.216,739.7115,0.771,308.9
5/2/2016 7:59,11.5,0,79.92,157.154,740.4464,0.902,209.4
5/2/2016 8:59,15.35,0,73.94,507.4929,741.2239,1.278,68.18
5/2/2016 9:59,16.43,0,70.41,611.6121,741.5025,1.484,79.65
5/2/2016 10:59,17.85,0,66.03,871.488,741.3602,1.653,81
5/2/2016 11:59,19.49,0,61.38,965.3946,740.7508,1.639,109
5/2/2016 12:59,20.88,0,55.67,1005.037,739.7576,1.451,142.7
5/2/2016 13:59,21.52,0,50.32,941.7402,738.6682,1.484,120
5/2/2016 14:59,21.89,0,45.31,356.4301,737.6083,1.161,116.8
5/2/2016 15:59,21.8,3.6,50.12,280.7204,737.1055,1.684,155.4
5/2/2016 16:59,12.37,9.9,85.1,33.11351,737.7798,2.322,256.5
5/2/2016 17:59,13.61,0,82.9,24.3304,738.0329,1.713,294.3
5/2/2016 18:59,14.17,0,84.7,1.032904,738.6949,0.802,289.8
5/2/2016 19:59,13.51,0,89.2,0,739.3882,0.802,283.6
5/2/2016 20:59,13.66,0,92.5,0,740.0961,0.301,246.6
5/2/2016 21:59,13.24,0,97.7,0,740.5654,0.04,276.5
5/2/2016 22:59,12.76,0,98.4,0,740.9279,0.131,275.5
5/2/2016 23:59,12.66,0,97.5,0,740.7498,0.16,284.3
5/3/2016 0:59,12.24,0,96.2,0,740.3284,0.399,279.1
5/3/2016 1:59,12.04,0,94.8,0,739.7477,0.488,262.3
5/3/2016 2:59,12.18,0,94.7,0,739.2792,0.249,244.7
5/3/2016 3:59,12.17,0,97.5,0,738.9572,0.14,207.5
5/3/2016 4:59,11.56,0.3,96.8,0,739.1217,0.618,224
5/3/2016 5:59,11.25,0.1,98.6,0.001883747,739.5328,0.429,284
5/3/2016 6:59,11.58,0,98.5,17.15253,739.9098,0.231,188.7
5/3/2016 7:59,12.23,0,94.7,85.28423,740.5193,0.255,126.7
5/3/2016 8:59,14.29,0,87.4,314.8968,741.1168,0.644,91
5/3/2016 9:59,17.01,0,75.15,652.4926,741.2463,1.291,76.89
5/3/2016 10:59,18.44,0,66.43,874.2687,741.1951,2.293,68.74
5/3/2016 11:59,18.89,0,61.34,943.6172,740.8653,2.9,57.09
5/3/2016 12:59,19.16,0,54.07,949.869,740.2031,2.763,65.31
5/3/2016 13:59,19.99,0,51.01,960.3979,739.3091,3.066,45.75
5/3/2016 14:59,19.77,0,49.66,405.6055,738.6324,2.93,59.91
5/3/2016 15:59,20,0,49.75,350.1795,738.1837,2.878,54.31
5/3/2016 16:59,18.2,0,57.41,210.4987,738.1924,2.237,66.28
5/3/2016 17:59,17.04,0,62.09,69.4473,738.6729,1.889,71.76
5/3/2016 18:59,15.06,0,69.03,1.53246,739.41,1.878,60.13
5/3/2016 19:59,14.14,0,73.78,0,740.0022,2.16,39.07
5/3/2016 20:59,13.46,0,77.89,0,740.5384,1.231,154.5
5/3/2016 21:59,12.91,0,82.9,0,740.9398,0.439,278
5/3/2016 22:59,13.21,0,83.3,0,741.3581,0.265,254.6
5/3/2016 23:59,12.97,0,85.6,0,741.4336,1.348,130.5
5/4/2016 0:59,12.44,0,86.4,0,741.0048,1.292,211.7
5/4/2016 1:59,12.4,0,88.5,0,740.494,0.966,122.3
5/4/2016 2:59,11.94,0,89.7,0,739.8917,0.689,114.4
5/4/2016 3:59,11.32,0,96.5,0,739.5547,0.182,159
5/4/2016 4:59,11.02,0,97.2,0,739.666,0.029,176.2
5/4/2016 5:59,11.08,0,97,0,739.8929,0.096,160.3
5/4/2016 6:59,11.19,0,98.1,12.00422,740.5243,0.104,160
5/4/2016 7:59,11.82,0,95.8,83.41815,741.2249,0.584,131.6
5/4/2016 8:59,13.34,0,88.2,178.9483,741.759,0.399,119.4
5/4/2016 9:59,15.37,0,76.12,354.9682,741.7625,1.219,72.11
5/4/2016 10:59,16.17,0,68.88,351.9437,741.6149,1.458,73.79
5/4/2016 11:59,15.87,0,70.29,323.5847,741.1542,1.461,81.9
5/4/2016 12:59,17.35,0,65.56,478.3498,740.3526,1.43,96.4
5/4/2016 13:59,17.45,0,65.78,389.0157,739.5821,1.635,85.3
5/4/2016 14:59,17.97,0,63.04,326.2162,738.583,1.624,55.34
5/4/2016 15:59,18,0,64.21,248.3189,737.8347,1.652,56.84
5/4/2016 16:59,17.54,0,67.33,182.7795,737.7667,1.885,62.74
5/4/2016 17:59,16.58,0,69.55,69.25671,738.089,2.002,57.51
5/4/2016 18:59,13.35,0.1,93,1.097625,738.9983,1.064,118.9
5/4/2016 19:59,13.06,0.1,95.7,0,739.7272,0.904,126.1
5/4/2016 20:59,13.09,0,94.9,0,740.2506,0.433,179.4
5/4/2016 21:59,13.07,0,94.1,0,740.6248,0.192,131.5
5/4/2016 22:59,12.91,0,92.6,0,741.0195,0.475,144.2
5/4/2016 23:59,12.77,0,92.9,0,741.0788,0.546,166.8
5/5/2016 0:59,12.39,0,94.5,0,740.8284,0.449,240.9
5/5/2016 1:59,12.26,0,94.6,0,740.3333,0.275,122.7
5/5/2016 2:59,12.04,0,96.8,0,739.7403,0.107,146.9
5/5/2016 3:59,11.77,0,98.8,0,739.4987,0.011,201.8
5/5/2016 4:59,11.79,0,98.5,0,739.5391,0,159.5
5/5/2016 5:59,11.71,0,98.6,0,739.949,0.002,192.6
5/5/2016 6:59,11.87,0,98.9,23.13997,740.433,0.027,131.8
5/5/2016 7:59,13.83,0,89.7,172.5599,740.8499,0.492,80.1
5/5/2016 8:59,14.83,0,84.2,296.9476,741.4622,0.886,88.8
5/5/2016 9:59,16.58,0,72.17,463.7412,741.5273,1.686,69.41
5/5/2016 10:59,16.6,0,71.3,384.87,741.444,1.712,70.34
5/5/2016 11:59,17.4,0,70.62,477.9188,741.0634,1.646,71.23
5/5/2016 12:59,18.4,0,66.12,513.3889,740.2537,1.812,59.58
5/5/2016 13:59,17.49,0,70.07,327.9203,739.4507,1.99,105
5/5/2016 14:59,17.68,0,69.89,265.6608,738.4581,0.847,134.4
5/5/2016 15:59,18.7,0,64.63,253.8678,737.6873,1.047,107
5/5/2016 16:59,16.89,0,72.06,89.18631,737.5553,0.937,80.6
5/5/2016 17:59,16.23,0,72.42,19.18537,737.7527,1.305,66.48
5/5/2016 18:59,15.2,0,76.52,1.430995,738.3234,1.097,54.15
5/5/2016 19:59,14.31,0,81.5,0,738.9965,0.448,118.5
5/5/2016 20:59,13.71,0,84.7,0,739.7722,0.126,210.7
5/5/2016 21:59,13.19,0,87.3,0,740.2872,0.099,211.6
5/5/2016 22:59,12.89,0,86.4,0,740.4164,0.316,252.9
5/5/2016 23:59,12.51,0,85.1,0,740.1441,0.22,275.2
5/6/2016 0:59,12.47,0,82.9,0,739.7493,0.257,169.9
5/6/2016 1:59,12.22,0,87.8,0,739.4096,0.101,190
5/6/2016 2:59,12,0,90.3,0,739.0995,0.001,170.4
5/6/2016 3:59,11.84,0,91,0,738.7773,0.096,217.2
5/6/2016 4:59,11.6,0,95.5,0,738.9329,0.016,176.7
5/6/2016 5:59,11.34,0,96.8,0,739.2609,0.125,209.2
5/6/2016 6:59,11.36,0,97.1,16.33307,739.6157,0,203
5/6/2016 7:59,11.91,0,95.3,96.31304,740.3851,0.278,141.5
5/6/2016 8:59,12.68,0.2,95.2,226.1984,741.0171,0.617,170.5
5/6/2016 9:59,14.98,0,85.2,375.6808,741.0945,0.746,99
5/6/2016 10:59,15.58,0,84.6,430.1136,741.1823,1.213,126.6
5/6/2016 11:59,17.63,0,74.57,625.4178,740.7438,1.136,115.8
5/6/2016 12:59,16.44,0.7,83.1,449.1376,740.155,1.174,79.92
5/6/2016 13:59,16.4,0,81.3,281.3273,739.5516,1.127,159.7
5/6/2016 14:59,15.51,1.3,87.5,220.1507,738.8672,0.834,192.3
5/6/2016 15:59,15.76,0.1,85.8,185.7976,738.365,1.238,181.7
5/6/2016 16:59,16.85,0,77.48,128.0764,738.0654,0.628,209.7
5/6/2016 17:59,15.9,0,82.8,44.97725,738.1497,0.136,191.2
5/6/2016 18:59,14.85,0,88,1.586305,738.567,0.181,297.9
5/6/2016 19:59,14.04,0,89.4,0,739.3119,0.364,249.2
5/6/2016 20:59,13.8,0.2,88.3,0,739.9482,0.673,258.7
5/6/2016 21:59,12.76,0,95.2,0,740.6066,0.678,303.4
5/6/2016 22:59,12.75,0.1,95.1,0,741.066,0.482,245.1
5/6/2016 23:59,12.17,0,96.2,0,741.2095,0.022,268.3
5/7/2016 0:59,12.02,0,96.5,0,740.874,0.123,280.5
5/7/2016 1:59,11.98,0,97.1,0,740.367,0.064,256
5/7/2016 2:59,11.26,0,96.9,0,739.7825,0.403,298.1
5/7/2016 3:59,10.53,0,96.3,0,739.478,0.307,276.8
5/7/2016 4:59,10.82,0,95,0,739.4719,0.327,227.4
5/7/2016 5:59,10.96,0,96.4,0,739.6917,0,269.7
5/7/2016 6:59,10.73,0,96.9,30.38766,740.0154,0.188,256.2
5/7/2016 7:59,12.02,0,94.8,136.9598,740.7607,0.451,143.4
5/7/2016 8:59,14.13,0,88.2,288.142,741.3456,0.662,94.9
5/7/2016 9:59,16.48,0,77.49,490.9411,741.4904,0.779,88.5
5/7/2016 10:59,17.57,0,69.87,430.3936,741.1902,1.081,79.12
5/7/2016 11:59,18.37,0,67.3,653.6312,740.7155,1.619,70.45
5/7/2016 12:59,19.44,0,63.94,820.1604,740.0146,2.539,52.52
5/7/2016 13:59,17.55,0.6,73.24,435.2644,739.5743,2.147,59.75
5/7/2016 14:59,17.86,0,71.54,327.1622,738.8674,1.504,118.7
5/7/2016 15:59,18.59,0,68.97,456.4525,738.1231,1.197,157.6
5/7/2016 16:59,19.31,0,64.19,248.4781,737.574,0.911,127.6
5/7/2016 17:59,16.53,0,77.87,18.70783,737.8092,0.465,204.3
5/7/2016 18:59,15.08,0,83.5,1.533354,738.3148,0.263,294.6
5/7/2016 19:59,13.57,0,84.8,0,738.9508,0.37,301.5
5/7/2016 20:59,12.64,0,87.1,0,739.5049,0.713,302.3
5/7/2016 21:59,12.43,0,87.1,0,740.2532,0.798,294.1
5/7/2016 22:59,12.08,0,88.2,0,740.4631,0.615,302.2
5/7/2016 23:59,10.94,0,93.1,0,740.3284,0.302,268.3
5/8/2016 0:59,10.61,0,92.1,0,740.0956,0.669,271.4
5/8/2016 1:59,9.96,0,97.3,0,739.6601,0.047,265.9
5/8/2016 2:59,9.61,0,99.1,0,739.3773,0.128,225.7
5/8/2016 3:59,10.18,0,97,0,739.295,0.48,303.3
5/8/2016 4:59,10.39,0,92,0,739.1197,0.293,216.4
5/8/2016 5:59,10.5,0,94.4,0,739.265,0.096,206
5/8/2016 6:59,10.8,0,95.6,19.20585,739.5598,0.287,150.9
5/8/2016 7:59,11.62,0,94.5,89.22115,739.9017,0.498,145.1
5/8/2016 8:59,12.33,0,95.2,174.0982,740.5856,0.392,144.3
5/8/2016 9:59,15.63,0,81.8,456.8559,740.6976,0.86,106.6
5/8/2016 10:59,16.8,0,74.85,527.7996,740.5228,1.26,107.3
5/8/2016 11:59,17.78,0,71.62,498.774,740.136,1.224,166.3
5/8/2016 12:59,18.08,0,70.08,392.9359,739.3311,1.529,136.2
5/8/2016 13:59,18.21,0,68.78,491.3799,738.5549,1.442,139.3
5/8/2016 14:59,19.61,0,60.86,394.7127,737.4056,1.173,139.3
5/8/2016 15:59,20.66,0,55.35,303.7849,736.4617,1.007,101.7
5/8/2016 16:59,19.66,0,59.27,168.4757,736.1362,0.591,155.7
5/8/2016 17:59,17.23,0,70.68,37.34566,736.3902,1.156,204.7
5/8/2016 18:59,15.51,0,83.8,0.9516214,737.2299,0.511,161
5/8/2016 19:59,14.67,0,89,0,738.2249,0.291,169.5
5/8/2016 20:59,14.05,0,91.5,0,738.8818,0.18,176.1
5/8/2016 21:59,13.59,0,93,0,739.5763,0.079,164.3
5/8/2016 22:59,13.24,0,96.4,0,740.0842,0.056,202.2
5/8/2016 23:59,12.93,0.1,98.7,0,740.1069,0.084,213.8
5/9/2016 0:59,12.68,0,99.1,0,739.9104,0.033,171.3
5/9/2016 1:59,12.4,0,99.6,0,739.4106,0.087,145.2
5/9/2016 2:59,12.25,0,98.8,0,738.9747,0.053,140.9
5/9/2016 3:59,12.23,0,99.6,0,738.9054,0.18,194.5
5/9/2016 4:59,12.44,0,99,0,738.9367,0.035,138.5
5/9/2016 5:59,12.35,0,99.5,0,739.0567,0.203,146.9
5/9/2016 6:59,12.24,0.3,99.2,13.06009,739.4386,0.184,86.6
5/9/2016 7:59,12.81,0,97.5,70.74136,739.9957,0.189,80.4
5/9/2016 8:59,13.85,0,93.4,128.2775,740.7393,0.153,134.5
5/9/2016 9:59,16.44,0,80.6,417.2,740.9058,0.753,111.3
5/9/2016 10:59,18.04,0,69.29,463.273,740.6268,0.818,174.7
5/9/2016 11:59,18.75,0,62.92,461.1964,740.1755,1.207,115.7
5/9/2016 12:59,18.68,0,61.26,326.0199,739.5566,1.102,92.8
5/9/2016 13:59,19.37,0,60.71,470.4452,738.586,0.916,132.1
5/9/2016 14:59,19.3,1.5,62.14,216.1842,737.6663,1.466,107.9
5/9/2016 15:59,13.72,7.4,96.9,60.08603,737.6243,0.955,181.1
5/9/2016 16:59,14.4,0.4,95.4,79.41216,737.6393,0.573,188.4
5/9/2016 17:59,13.97,0.1,96.7,28.94279,737.9725,0.531,181.2
5/9/2016 18:59,13.55,0,95.8,1.796494,738.355,0.519,208.1
5/9/2016 19:59,13.17,0,96.6,0,738.9152,0.082,160.6
5/9/2016 20:59,13.07,0,97.2,0,739.6777,0.101,144.1
5/9/2016 21:59,12.47,0,99,0,740.0216,0.034,279.7
5/9/2016 22:59,11.76,0,100,0,740.2664,0.034,260.9
5/9/2016 23:59,11.4,0,99.7,0,740.0615,0.056,227.4
5/10/2016 0:59,11.16,0,99.8,0,739.8534,0.18,292.9
5/10/2016 1:59,11.19,0,99.7,0,739.3713,0.467,260.4
5/10/2016 2:59,11.18,0,99.7,0,738.9299,0.453,182
5/10/2016 3:59,11.36,0,98.1,0,738.7914,0.41,207.2
5/10/2016 4:59,10.99,0,96.5,0,738.8953,0.539,271.3
5/10/2016 5:59,11.02,0,98.3,0,739.0615,0.129,272.4
5/10/2016 6:59,10.29,0,97.1,9.55274,739.299,0.361,278.5
5/10/2016 7:59,11.19,0,92.7,86.73634,739.8953,0.133,240
5/10/2016 8:59,13.07,0,88.1,177.4977,740.4391,0.541,116.7
5/10/2016 9:59,14.56,0,82.7,442.6818,740.9683,0.77,130.1
5/10/2016 10:59,18.33,0,67.25,873.7773,740.866,1.065,108
5/10/2016 11:59,19.45,0,64.16,904.0923,740.3934,1.586,94.3
5/10/2016 12:59,19.34,0,61.74,537.4197,739.9256,1.189,119.6
5/10/2016 13:59,19.54,0,61.45,413.216,739.0891,1.048,146.2
5/10/2016 14:59,16.83,3.4,78.96,134.0779,738.6239,1.474,212.2
5/10/2016 15:59,14.64,2,94.5,93.19218,738.2946,0.966,234.2
5/10/2016 16:59,15,0,92,138.1296,738.0522,0.675,205.5
5/10/2016 17:59,15.03,0,92.5,51.30504,738.3851,0.557,178.9
5/10/2016 18:59,14.11,0,94.2,1.609083,739.0742,0.099,184.9
5/10/2016 19:59,13.77,0,96.9,0,739.5569,0.172,131
