fecha,temp.ucubambaETAPA,precip.ucubambaETAPA,hum.ucubambaETAPA,rad.ucubambaETAPA,pres.ucubambaETAPA,vviento.ucubambaETAPA,dviento.ucubambaETAPA
6/14/2016 6:59,9.81,0,100,16.34228,768.0787,0.044,141.9
6/14/2016 7:59,10.52,0,100,50.23499,768.6472,0.158,126.6
6/14/2016 8:59,11.52,0,96.7,161.4036,769.0405,0.744,87
6/14/2016 9:59,13.01,0,89.5,291.6501,769.1374,1.41,68.73
6/14/2016 10:59,15.75,0,77.73,625.0534,768.9006,1.268,84.9
6/14/2016 11:59,18.4,0,64.54,862.6048,768.2036,2.448,70.29
6/14/2016 12:59,19.52,0,58.28,915.4063,767.9576,2.293,70.54
6/14/2016 13:59,19.44,0,58.21,791.1797,767.5874,2.502,85.8
6/14/2016 14:59,19.39,0,57.65,738.42,766.594,2.606,79.4
6/14/2016 15:59,19.74,0,56.3,276.0587,766.1255,2.379,73.56
6/14/2016 16:59,18.29,0,61,166.3006,766.3787,2.767,62.69
6/14/2016 17:59,16.88,0,63.66,46.82383,766.9169,2.17,72.88
6/14/2016 18:59,15.76,0,66.16,1.474725,767.4344,1.606,44.95
6/14/2016 19:59,14.35,0,72.78,0,767.911,0.676,83.7
6/14/2016 20:59,11.93,0,88.7,0,768.3884,0.462,171
6/14/2016 21:59,11.05,0,91.2,0,768.8722,0.569,179.6
6/14/2016 22:59,11.06,0,92,0,769.0712,0.439,184.3
6/14/2016 23:59,10.24,0,95.3,0,769.053,0.577,169.2
6/15/2016 0:59,10,0,95.6,0,768.6957,0.786,175.4
6/15/2016 1:59,10.43,0,95.1,0,768.1515,0.503,183.7
6/15/2016 2:59,10.48,0,96.1,0,767.5158,0.143,190.9
6/15/2016 3:59,10.5,0,97.2,0,767.2218,0.054,188.5
6/15/2016 4:59,10.7,0,97.3,0,767.3929,0.016,175.4
6/15/2016 5:59,10.8,0,97,0,767.5851,0,164.6
6/15/2016 6:59,10.78,0,97.8,12.63047,767.9282,0,184.6
6/15/2016 7:59,11.85,0,93.3,70.94836,768.3196,0.123,182.5
6/15/2016 8:59,13.05,0,87.4,156.6492,768.9481,0.593,87.6
6/15/2016 9:59,14.53,0,75.14,245.7094,769.2487,1.057,62.48
6/15/2016 10:59,15.55,0,68.21,282.9056,769.3845,1.081,69.2
6/15/2016 11:59,16.2,0,65.95,302.5534,769.0114,1.725,56.19
6/15/2016 12:59,16.41,0,65.7,270.6165,768.6953,1.281,105.3
6/15/2016 13:59,16.47,0,66.29,225.0508,767.9625,1.1,97.9
6/15/2016 14:59,16.54,0,65.05,248.2636,767.1913,1.981,76.31
6/15/2016 15:59,16.8,0,63.25,164.6613,766.4711,1.965,69.81
6/15/2016 16:59,15.97,0,67.02,71.01341,766.6284,1.352,132
6/15/2016 17:59,13.85,0,81,17.46193,767.2767,0.492,184.4
6/15/2016 18:59,13.31,0,86.1,0.4726974,767.8845,0.347,134.2
6/15/2016 19:59,13.02,0,86.7,0,768.4069,0.494,109
6/15/2016 20:59,12.06,0,92,0,769.0974,0.047,154.8
6/15/2016 21:59,11.85,0,92.4,0,769.4112,0.023,121.2
6/15/2016 22:59,11.13,0,93.7,0,769.5867,0.238,144.8
6/15/2016 23:59,10.38,0,94.3,0,769.5917,0.229,148.9
6/16/2016 0:59,9.67,0,95.4,0,769.3839,0.349,164.1
6/16/2016 1:59,9.95,0,93.8,0,768.9186,0.284,172.8
6/16/2016 2:59,10.27,0,93.6,0,768.2535,0.087,158.9
6/16/2016 3:59,10.48,0,92.3,0,767.6404,0.189,166.3
6/16/2016 4:59,10.65,0,92.3,0,767.778,0.077,154.1
6/16/2016 5:59,10.7,0,91.9,0,768.0714,0.246,187.7
6/16/2016 6:59,10.64,0,92.6,2.367025,768.4486,0.276,182.4
6/16/2016 7:59,10.36,0.7,97.3,22.30918,769.0611,0.486,119.4
6/16/2016 8:59,10.23,0.9,99.6,64.71317,769.3915,0.042,194.1
6/16/2016 9:59,11.18,0,97.7,125.1788,769.3931,0.058,160.4
6/16/2016 10:59,12.19,0,94.5,171.9126,769.2881,0.082,206.9
6/16/2016 11:59,13.58,0,87,326.9864,768.7492,0.572,125.4
6/16/2016 12:59,13.98,0,85.9,249.936,767.9813,1.293,53.4
6/16/2016 13:59,14.08,0,86.6,149.6413,767.1976,1.079,72.99
6/16/2016 14:59,14.28,0.1,88.3,206.5334,766.3365,0.826,93.7
6/16/2016 15:59,14.48,0,85,177.8275,765.6719,1.185,68
6/16/2016 16:59,13.92,0,87.6,81.2903,765.522,0.887,49.17
6/16/2016 17:59,13.93,0,88.2,48.18798,765.5695,0.29,112.3
6/16/2016 18:59,12.85,0,95.4,1.672744,766.0189,0.029,146.5
6/16/2016 19:59,12.94,0,93.3,0,766.7355,0.807,52.53
6/16/2016 20:59,12.06,0,96.9,0,767.3612,0.038,146.3
6/16/2016 21:59,11.96,0,99.3,0,767.6768,0.007,146.5
6/16/2016 22:59,11.84,0.1,100,0,767.488,0.019,109.5
6/16/2016 23:59,11.69,0.4,100,0,767.3393,0.006,159.4
6/17/2016 0:59,11.57,0.1,100,0,767.0788,0.007,156.2
6/17/2016 1:59,11.4,0.1,100,0,766.6458,0.017,164.1
6/17/2016 2:59,11.3,0,100,0,766.0283,0,154.7
6/17/2016 3:59,11.26,0.1,100,0,765.6191,0,150.9
6/17/2016 4:59,11.18,0,100,0,765.851,0,160.6
6/17/2016 5:59,11.08,0,100,0,766.3067,0.067,164.9
6/17/2016 6:59,11.09,0,100,8.906516,766.5821,0.02,142.6
6/17/2016 7:59,11.63,0.2,100,69.82614,767.2367,0.506,77.53
6/17/2016 8:59,12.85,0.1,93.2,210.7834,767.6595,0.396,86.3
6/17/2016 9:59,14.28,0,85.1,313.7029,767.8246,0.694,70.43
6/17/2016 10:59,14.95,0,83.9,185.683,767.7913,0.7,118.7
6/17/2016 11:59,15.55,0,77.64,275.7474,767.5399,0.859,132
6/17/2016 12:59,16.15,0,72.12,271.8476,766.8965,1.18,109.2
6/17/2016 13:59,15.48,0,73.49,219.1925,766.1931,1.402,81
6/17/2016 14:59,15.57,0,74.47,228.6352,765.3076,1.402,71.66
6/17/2016 15:59,16.41,0,69.39,283.2505,764.5264,1.669,76.63
6/17/2016 16:59,16.98,0,66.12,179.3203,764.2572,1.017,116.8
6/17/2016 17:59,16.1,0,72.4,46.63344,764.3962,0.657,81.8
6/17/2016 18:59,14.75,0,79.33,1.22406,764.973,0.212,99.8
6/17/2016 19:59,14.05,0,82.4,0,765.5596,0.179,123.8
6/17/2016 20:59,13.54,0,84.9,0,766.166,0.09,112.7
6/17/2016 21:59,13.33,0,83.7,0,766.6384,0.324,86.5
6/17/2016 22:59,12.7,0,87.7,0,766.8875,0.162,158.3
6/17/2016 23:59,12.45,0,89.5,0,766.8548,0.537,141.9
6/18/2016 0:59,12.19,0,91.1,0,766.5308,0.424,139.2
6/18/2016 1:59,11.82,0,94.2,0,766.0325,0.284,133.1
6/18/2016 2:59,12.01,0,93.4,0,765.6061,0.831,61
6/18/2016 3:59,11.61,0,96.4,0,765.3725,0.001,101.4
6/18/2016 4:59,11.41,0,98.3,0,765.3896,0,138
6/18/2016 5:59,11.42,0,99,0,765.8353,0.239,71.86
6/18/2016 6:59,11.38,0,99.3,8.978529,766.0313,0.016,119.5
6/18/2016 7:59,12.07,0,96.7,69.45059,766.4506,0.909,63.12
6/18/2016 8:59,13.15,0,91.6,145.2119,766.907,0.517,111.8
6/18/2016 9:59,14.85,0,83.6,265.8973,766.933,0.45,106.2
6/18/2016 10:59,15.53,0,79.29,212.8305,766.822,1.07,108.3
6/18/2016 11:59,15.98,0,78.62,389.2482,766.5504,1.924,66.58
6/18/2016 12:59,17.03,0,75.19,260.5211,766.0287,0.613,155.1
6/18/2016 13:59,18.03,0,69.26,420.7369,765.1761,2.174,73.09
6/18/2016 14:59,17.99,0,69.37,335.51,764.2668,2.277,76.72
6/18/2016 15:59,17.91,0,69.29,252.9497,763.9463,1.868,78.6
6/18/2016 16:59,17.21,0,72.69,104.3102,763.8572,1.921,71.32
6/18/2016 17:59,16.17,0,76.58,31.09927,764.1404,1.588,50.41
6/18/2016 18:59,14.09,0,88.9,1.305868,764.8005,0.046,129.2
6/18/2016 19:59,13.26,0,92.1,0,765.565,0.029,143.7
6/18/2016 20:59,12.76,0,93.5,0,766.189,0.129,140.6
6/18/2016 21:59,12.01,0,94.7,0,766.6194,0.057,169
6/18/2016 22:59,12.17,0,93.9,0,766.7842,0.097,183.8
6/18/2016 23:59,12.1,0,95.6,0,766.6658,0.198,187.4
6/19/2016 0:59,11.95,0,96.9,0,766.394,0.171,153.7
6/19/2016 1:59,11.58,0,97.5,0,766.0114,0.102,149.4
6/19/2016 2:59,11.14,0,99,0,765.6395,0.174,181.2
6/19/2016 3:59,11.09,0,98.6,0,765.2974,0.225,176.4
6/19/2016 4:59,10.86,0.1,99.6,0,765.0899,0.026,182.2
6/19/2016 5:59,10.93,0.2,100,0,765.3007,0,179
6/19/2016 6:59,11.07,0.2,100,6.881884,765.7296,0,186.2
6/19/2016 7:59,11.75,0.3,99.9,69.24902,766.1133,0,190.9
6/19/2016 8:59,12.62,0.7,98.3,107.1507,766.4955,0.003,168
6/19/2016 9:59,13.55,0.9,96.4,280.9584,766.7485,0.218,206.1
6/19/2016 10:59,15.29,0,86.6,335.7507,766.6146,0.386,151.6
6/19/2016 11:59,15.76,0.3,86.7,258.3923,766.2155,0.199,127.3
6/19/2016 12:59,16.13,0,85.8,395.396,765.647,0.984,64.01
6/19/2016 13:59,17.16,0,76.21,351.6253,764.8605,2.226,63.5
6/19/2016 14:59,17.45,0,71.92,338.7415,764.1389,2.562,48.02
6/19/2016 15:59,16.87,0,71.74,171.9086,763.7239,2.406,60.82
6/19/2016 16:59,16.67,0,72.28,111.3688,763.6183,1.391,94.6
6/19/2016 17:59,15.83,0,77.01,28.27972,764.1936,0.721,118.7
6/19/2016 18:59,14.17,0,89.6,1.864835,764.74,0.081,195.2
6/19/2016 19:59,13.64,0,94,0,765.1203,0.034,147.1
6/19/2016 20:59,14.12,0,87.3,0,765.6674,0.845,51.91
6/19/2016 21:59,13.7,0,89,0,766.2594,0.792,82.1
6/19/2016 22:59,12.87,0,94.3,0,766.4307,0.046,176.9
6/19/2016 23:59,12.51,0,97,0,766.5165,0,162.6
6/20/2016 0:59,12.26,0.1,99,0,766.3479,0,148.9
6/20/2016 1:59,11.96,0.2,99.9,0,766.0618,0.02,140.9
6/20/2016 2:59,11.89,0,100,0,765.7007,0.012,140.9
6/20/2016 3:59,11.89,0.4,100,0,765.535,0.316,76.61
6/20/2016 4:59,11.87,0.3,100,0,765.5944,0.424,88.6
6/20/2016 5:59,11.63,0.1,100,0,765.6976,0.041,102.4
6/20/2016 6:59,11.7,0,100,7.544247,766.0208,0.026,102.2
6/20/2016 7:59,12.27,0.3,100,61.93172,766.4547,0.056,85.5
6/20/2016 8:59,12.92,0.6,99.2,120.7827,766.9488,0.147,182.7
6/20/2016 9:59,13.69,0.1,94.5,265.3751,767.0472,0.543,73.98
6/20/2016 10:59,15,0,88.5,361.1679,766.9387,0.794,63.72
6/20/2016 11:59,15.89,0,85.2,528.9216,766.6263,1.645,76.1
6/20/2016 12:59,15.63,0.5,89.6,188.2773,765.9855,0.815,116.9
6/20/2016 13:59,16.03,0.2,83.9,237.107,765.11,1.631,80.6
6/20/2016 14:59,16.34,0,78.18,201.3094,764.4387,2.076,57.91
6/20/2016 15:59,16.56,0,75.28,171.0597,763.926,1.93,54.62
6/20/2016 16:59,16.4,0,76.37,85.56474,763.7751,1.495,63.02
6/20/2016 17:59,15.43,0,78.38,13.89644,764.1216,1.186,85.3
6/20/2016 18:59,14.22,0,81.9,0.4679358,764.7841,1.088,72.43
6/20/2016 19:59,13.6,0,81.8,0,765.3415,0.438,108.8
6/20/2016 20:59,12.77,0,88.7,0,765.8538,0.207,160
6/20/2016 21:59,12.45,0.1,89.8,0,766.4858,0.273,81.4
6/20/2016 22:59,11.49,0,97,0,766.7202,0.05,177.4
6/20/2016 23:59,11.4,0,98.2,0,766.6571,0,185.8
6/21/2016 0:59,11.54,0,98.9,0,766.4757,0.011,161.8
6/21/2016 1:59,11.26,0.2,100,0,766.0847,0,160.6
6/21/2016 2:59,11.15,0,100,0,765.5506,0,130.1
6/21/2016 3:59,11.17,0.1,100,0,765.3038,0.204,88.1
6/21/2016 4:59,11.01,0,100,0,765.183,0.006,156.3
6/21/2016 5:59,11.03,0,100,0,765.4059,0.159,99.9
6/21/2016 6:59,11.1,0,100,12.65207,765.8594,0.043,125
6/21/2016 7:59,11.98,0,98.8,81.92363,766.5261,0.043,145.4
6/21/2016 8:59,12.6,0,95.1,105.0919,767.0215,0.779,69.96
6/21/2016 9:59,13.12,0,90,143.6626,767.4063,1.337,55.91
6/21/2016 10:59,14.05,0,83.6,365.1172,767.5037,1.741,54.43
6/21/2016 11:59,15.27,0,76.02,392.0274,767.2348,2.025,65.06
6/21/2016 12:59,15.42,0,73.95,351.7509,766.6891,1.837,53.94
6/21/2016 13:59,15.97,0,71.57,312.5051,766.0408,1.632,70.47
6/21/2016 14:59,16.43,0,70.69,302.4745,765.1234,1.752,74.26
6/21/2016 15:59,16.74,0,68.83,217.7282,764.4238,1.103,103.3
6/21/2016 16:59,16.12,0,71.08,112.6474,764.2634,0.817,131.3
6/21/2016 17:59,15.97,0,74.31,70.63414,764.4535,1.735,52.26
6/21/2016 18:59,14.12,0,83.7,1.459908,764.9709,0.25,101.5
6/21/2016 19:59,13.09,0,89.5,0,765.4578,0.151,121.8
6/21/2016 20:59,12.74,0,92.1,0,765.9576,0.072,150.7
6/21/2016 21:59,12.91,0,90.6,0,766.5014,0.109,106
6/21/2016 22:59,12.99,0,87.9,0,766.668,0.397,97.7
6/21/2016 23:59,12.07,0,95.9,0,766.7833,0.017,139.2
6/22/2016 0:59,11.6,0,99,0,766.6448,0,160.4
6/22/2016 1:59,11.51,0.1,100,0,766.3398,0.198,84.1
6/22/2016 2:59,11.39,0.3,100,0,766.0831,0,134.4
6/22/2016 3:59,11.33,0,100,0,765.9139,0.191,101.7
6/22/2016 4:59,11.4,0.1,100,0,765.883,0,119.7
6/22/2016 5:59,11.38,0.2,100,0,765.8965,0,166.9
6/22/2016 6:59,11.46,0,100,6.375635,765.9353,0,154.9
6/22/2016 7:59,12.06,0,99.9,61.76271,766.3836,0.078,148.6
6/22/2016 8:59,12.82,0,97.9,62.35195,766.7228,0.139,156.9
6/22/2016 9:59,14.63,0,92.2,431.7927,766.9568,0.671,138.5
6/22/2016 10:59,16.76,0,75.66,379.361,766.7128,1.673,88.7
6/22/2016 11:59,16.77,0,71.48,265.7062,766.262,2.554,67.81
6/22/2016 12:59,16.7,0,70.41,227.9059,765.8956,2.747,62.48
6/22/2016 13:59,17.2,0,69.03,313.0033,765.2861,2.65,67.23
6/22/2016 14:59,17.55,0,67.94,276.0685,764.6476,2.418,52.03
6/22/2016 15:59,16.94,0,70.68,131.0403,764.3627,2.26,54.98
6/22/2016 16:59,16.54,0,71.67,67.02525,764.2745,1.678,58.34
6/22/2016 17:59,16.03,0,73.14,32.68269,764.5031,1.461,53.4
6/22/2016 18:59,14.55,0,82.7,1.396058,765.0706,0.417,86.5
6/22/2016 19:59,13.26,0,94,0,765.5089,0,135.3
6/22/2016 20:59,13.06,0.2,94.7,0,766.2449,0.087,129.9
6/22/2016 21:59,12.36,0,99.5,0,766.6344,0.15,178.2
6/22/2016 22:59,12.09,0.1,100,0,766.6829,0,138.9
6/22/2016 23:59,12.07,0,100,0,766.7886,0.029,153
6/23/2016 0:59,12.06,0.1,100,0,766.7515,0.032,149.8
6/23/2016 1:59,12.04,0,100,0,766.3063,0.054,138
6/23/2016 2:59,11.93,0.1,100,0,765.8022,0,148.6
6/23/2016 3:59,11.89,0,100,0,765.4095,0.011,135.1
6/23/2016 4:59,11.82,0,100,0,765.3326,0.018,123.9
6/23/2016 5:59,11.84,0,100,0,765.5192,0,156.6
6/23/2016 6:59,11.86,0,100,4.171157,765.7829,0,140.5
6/23/2016 7:59,12.49,0,99.9,65.60179,766.2358,0.345,140.4
6/23/2016 8:59,14.04,0,92.9,170.0727,766.6761,0.558,85.2
6/23/2016 9:59,15.15,0,83.1,284.5229,766.8744,1.383,51.88
6/23/2016 10:59,16.45,0,77.52,303.5755,766.6406,1.211,90.6
6/23/2016 11:59,17.05,0,76.77,436.4807,766.1384,1.67,78.95
6/23/2016 12:59,17.3,0,74.62,345.5286,765.7833,1.925,63.42
6/23/2016 13:59,16.96,0,76.31,275.4239,765.4594,1.834,52.77
6/23/2016 14:59,16.96,0,74.57,244.7186,764.97,1.779,57.78
6/23/2016 15:59,17.29,0,72.19,175.8531,764.4227,1.996,61.72
6/23/2016 16:59,16.99,0,73.19,103.595,764.3232,1.931,55.07
6/23/2016 17:59,16.15,0,76.87,24.3524,764.5995,1.06,54.75
6/23/2016 18:59,15.52,0,77.66,1.228807,765.0483,0.882,65.3
6/23/2016 19:59,14.31,0,86.3,0,765.6113,0.096,106.7
6/23/2016 20:59,13.94,0,88.8,0,766.1155,0.054,109.8
6/23/2016 21:59,13.49,0,91.4,0,766.4739,0.019,134.8
6/23/2016 22:59,13.32,0,92.2,0,766.6378,0.041,144.9
6/23/2016 23:59,13.01,0,94.2,0,766.6855,0.203,141.4
6/24/2016 0:59,12.95,0,94.9,0,766.5247,0.065,143.8
6/24/2016 1:59,12.68,0.1,96.7,0,766.1125,0,141.6
6/24/2016 2:59,12.32,0.2,99.3,0,765.9309,0.61,71.19
6/24/2016 3:59,12,0.1,100,0,765.8127,0.074,105
6/24/2016 4:59,11.81,0.1,100,0,765.8141,0,121.8
6/24/2016 5:59,11.47,0,100,0,765.8748,0.179,96.9
6/24/2016 6:59,11.43,0,100,5.804099,766.2284,0.098,152
6/24/2016 7:59,11.99,0,100,71.28696,766.6857,0.038,188.5
6/24/2016 8:59,13.74,0,93.6,158.3629,767.0934,0.261,130.3
6/24/2016 9:59,14.4,0,88.2,133.528,767.2095,0.395,86.9
6/24/2016 10:59,15.6,0.3,88.2,592.285,767.0161,1.076,81.7
6/24/2016 11:59,17.77,0,72.12,442.1553,766.3823,1.079,73.45
6/24/2016 12:59,17.91,0,71.77,388.4832,765.7304,1.919,58.5
6/24/2016 13:59,18.34,0,71.64,404.0808,765.1571,1.951,76.39
6/24/2016 14:59,18.43,0,68.44,372.5796,764.5615,2.415,58.13
6/24/2016 15:59,18.61,0,66.44,236.7464,764.2061,1.317,94.8
6/24/2016 16:59,17.82,0,68.27,110.983,764.0994,2.057,35.89
6/24/2016 17:59,17.21,0,70.24,47.69384,764.3301,1.597,50.13
6/24/2016 18:59,16.13,0,74.81,1.803698,764.8978,0.867,52.29
6/24/2016 19:59,15.11,0,80.9,0,765.4275,0.321,101.8
6/24/2016 20:59,14.21,0,86.8,0,766.0397,0.033,172.5
6/24/2016 21:59,13.69,0,90.5,0,766.4334,0,176.3
6/24/2016 22:59,13.23,0,92.2,0,766.5065,0,178.6
6/24/2016 23:59,12.68,0,94.7,0,766.2519,0.218,165.9
6/25/2016 0:59,11.69,0,97.6,0,765.9119,0.394,177.2
6/25/2016 1:59,10.71,0,98.8,0,765.7336,0.397,165
6/25/2016 2:59,10.87,0,98,0,765.5495,0.386,182.9
6/25/2016 3:59,11.32,0,98,0,765.3859,0.128,173.5
6/25/2016 4:59,11.46,0,98.5,0,765.312,0.096,173.4
6/25/2016 5:59,10.97,0,99.8,0,765.3467,0.105,189.5
6/25/2016 6:59,11.03,0,99.3,10.84477,765.638,0.067,173.1
6/25/2016 7:59,12.06,0,95.7,75.37319,766.0859,0.164,161
6/25/2016 8:59,14.5,0,85.3,221.1907,766.5647,0.434,167.2
6/25/2016 9:59,17.07,0,73.38,424.4009,766.5947,0.876,141.7
6/25/2016 10:59,18.56,0,64.03,610.0805,766.2564,1.64,88.6
6/25/2016 11:59,20.17,0,60.27,574.3398,765.6071,1.627,103.9
6/25/2016 12:59,19.74,0,59.02,495.4801,765.0415,1.991,70.32
6/25/2016 13:59,21.31,0,54.07,787.616,764.1367,2.323,73.53
6/25/2016 14:59,21.57,0,53.03,721.0695,763.2395,2.528,72.5
6/25/2016 15:59,20.61,0,57.14,296.4327,763.0251,2.654,77.8
6/25/2016 16:59,19.2,0,62.42,138.0026,763.3945,2.533,85.9
6/25/2016 17:59,18.2,0,65.7,52.28419,763.6453,1.709,63.29
6/25/2016 18:59,16.73,0,69.05,3.486279,764.0052,1.189,54.51
6/25/2016 19:59,14.7,0,79.67,0,764.6273,0.439,108.2
6/25/2016 20:59,12.65,0,90.3,0,765.2443,0.33,186.8
6/25/2016 21:59,12.5,0,91.3,0,765.8156,0.429,181.2
6/25/2016 22:59,12.99,0,91,0,766.0179,0.283,188.1
6/25/2016 23:59,13.18,0,91.1,0,766.0358,0.065,175.7
6/26/2016 0:59,12.86,0,93.5,0,765.8057,0.058,176.6
6/26/2016 1:59,12.09,0,96,0,765.2958,0.053,169.3
6/26/2016 2:59,11.73,0,96.6,0,764.9595,0.104,161.8
6/26/2016 3:59,11.42,0,96.7,0,764.7983,0.401,175.6
6/26/2016 4:59,10.86,0,98.2,0,765.0436,0.386,168.6
6/26/2016 5:59,10.27,0,98.6,0,765.3806,0.432,174.1
6/26/2016 6:59,9.74,0,99.3,5.254216,765.629,0.425,168.1
6/26/2016 7:59,9.92,0,99,48.14215,766.1138,0.278,175.7
6/26/2016 8:59,14.72,0,84.6,383.6494,766.4476,0.685,135.5
6/26/2016 9:59,18.08,0,69.01,633.9454,766.5453,1.718,104.3
6/26/2016 10:59,18.93,0,62.69,588.0839,766.2313,2.073,86.6
6/26/2016 11:59,19.94,0,55.36,765.5635,765.7779,2.638,87.7
6/26/2016 12:59,20.54,0,53.02,723.7926,765.2493,2.524,88.1
6/26/2016 13:59,20.59,0,53.06,685.151,764.3204,3.151,77.86
6/26/2016 14:59,20.99,0,49.89,564.7427,763.5045,2.074,96
6/26/2016 15:59,19.45,0,58.32,190.7559,763.272,1.834,82.2
6/26/2016 16:59,18.86,0,60.83,177.9792,763.4958,2.386,76.36
6/26/2016 17:59,17.2,0,67.17,77.2434,763.9116,2.607,76.65
6/26/2016 18:59,16.44,0,70.09,6.057854,764.3193,1.756,57.89
6/26/2016 19:59,15.5,0,74.02,0,764.7837,1.004,68.97
6/26/2016 20:59,14.82,0,75.41,0,765.6052,0.68,88.7
6/26/2016 21:59,15,0,74.32,0,766.2997,0.975,58.36
6/26/2016 22:59,13.35,0,82,0,766.1766,0.454,121
6/26/2016 23:59,11.46,0,90.4,0,766.1704,0.407,157.9
6/27/2016 0:59,10.83,0,92.4,0,766.1003,0.559,176.5
6/27/2016 1:59,11.11,0,92.5,0,765.8329,0.287,182.7
6/27/2016 2:59,11.13,0,94,0,765.5883,0.341,173.4
6/27/2016 3:59,10.39,0,96.9,0,765.3627,0.267,166.3
6/27/2016 4:59,9.73,0,97.9,0,765.5388,0.562,167.2
6/27/2016 5:59,8.95,0,98.9,0,765.7044,0.589,170.6
6/27/2016 6:59,8.25,0,99.7,9.338593,765.9515,0.534,175.7
6/27/2016 7:59,9.66,0,97.3,67.18858,766.3146,0.127,188.3
6/27/2016 8:59,13.2,0,88,298.6962,766.7119,0.749,77.32
6/27/2016 9:59,16.51,0,72.82,371.0453,766.7181,1.468,60.99
6/27/2016 10:59,18.48,0,60.43,598.226,766.4122,2.049,114.2
6/27/2016 11:59,19.55,0,56.33,531.1895,766.1686,1.418,127.1
6/27/2016 12:59,19.77,0,57.21,753.5195,765.7344,1.969,104
6/27/2016 13:59,19.66,0,56.17,608.6246,765.1959,2.22,108.3
6/27/2016 14:59,18.57,0,59.71,245.6534,764.4223,1.793,87.3
6/27/2016 15:59,18.38,0,61.73,123.7905,763.9052,2.233,70.28
6/27/2016 16:59,18.46,0,59.07,96.8134,763.6671,2.838,77.44
6/27/2016 17:59,17.31,0,62.83,29.7409,763.9371,1.884,65.37
6/27/2016 18:59,16.39,0,66.23,1.561375,764.2383,1.12,63.8
6/27/2016 19:59,15.51,0,73.58,0,764.8951,1.624,63.1
6/27/2016 20:59,13.33,0,92.3,0,765.8514,0.765,144.5
6/27/2016 21:59,12.13,0.1,98.6,0,766.4215,0.113,168.4
6/27/2016 22:59,11.64,0,100,0,766.5584,0.004,147.5
6/27/2016 23:59,11.69,0,100,0,766.5265,0.061,141.4
6/28/2016 0:59,11.99,0,99.7,0,766.2833,0.001,119.9
6/28/2016 1:59,11.99,0,99.5,0,765.8079,0,158.9
6/28/2016 2:59,11.7,0,99.3,0,765.3949,0,143.6
6/28/2016 3:59,11.63,0,98.8,0,765.1368,0.067,127.6
6/28/2016 4:59,11.84,0,98.7,0,765.1195,0.033,145.7
6/28/2016 5:59,11.82,0,99.4,0,765.4401,0.019,151
6/28/2016 6:59,11.93,0,99.9,14.84946,765.7853,0.022,153
6/28/2016 7:59,12.71,0,98.1,76.66205,766.2666,0.533,59.93
6/28/2016 8:59,13.27,0.4,96.6,156.0507,766.9511,0.457,126
6/28/2016 9:59,15.61,0,85.8,328.0173,767.1157,0.648,179.1
6/28/2016 10:59,16.76,0,77.31,429.4185,767.0328,1.884,83.4
6/28/2016 11:59,17.88,0,69.77,535.3953,766.5674,2.391,89.1
6/28/2016 12:59,19.36,0,61.85,867.6573,765.9866,2.768,89.7
6/28/2016 13:59,19.16,0,62.46,685.9858,765.348,2.925,84.7
6/28/2016 14:59,18.4,0,66.32,457.1968,764.8381,1.944,99.1
6/28/2016 15:59,17.96,0,67.76,240.5669,764.2932,1.204,134.6
6/28/2016 16:59,17.47,0,69.85,110.0187,764.1365,1.635,85.1
6/28/2016 17:59,16.58,0,73.41,40.46639,764.1292,2.456,50.91
6/28/2016 18:59,15.92,0,75.11,1.98224,764.4753,1.366,60.56
6/28/2016 19:59,15.16,0,79.94,0,765.2113,1.219,60.48
6/28/2016 20:59,13.97,0,88.4,0,765.844,0.015,174.9
6/28/2016 21:59,13.72,0,91.3,0,766.2355,0.004,168.6
6/28/2016 22:59,13.61,0,92.4,0,766.425,0.081,170
6/28/2016 23:59,13.19,0,95,0,766.2573,0.002,146.1
6/29/2016 0:59,13.01,0,95.6,0,766.0425,0,153.6
6/29/2016 1:59,12.32,0,97.4,0,765.5156,0.009,148.1
6/29/2016 2:59,12.4,0,97.1,0,765.1271,0.145,160.3
6/29/2016 3:59,12.2,0,98.4,0,764.8748,0.085,149.2
6/29/2016 4:59,12.37,0,97.6,0,764.8279,0.447,100.5
6/29/2016 5:59,12.43,0,97.5,0,765.0677,0.897,44.75
6/29/2016 6:59,11.87,0,99.1,6.117067,765.4159,0.532,134.5
6/29/2016 7:59,12.03,0.5,99.4,59.28526,766.0656,0,138.4
6/29/2016 8:59,13.47,0,93.4,179.5483,766.5888,0.058,142.2
6/29/2016 9:59,15.4,0,84.1,385.8387,766.8015,0.912,70.83
6/29/2016 10:59,17.42,0,71.98,676.9495,766.6861,2.211,78.89
6/29/2016 11:59,18.45,0,59.34,848.4326,766.5751,2.84,97.6
6/29/2016 12:59,18.57,0,56.85,750.52,766.1491,2.786,86.2
6/29/2016 13:59,19.06,0,56.08,792.472,765.3146,3.17,84.8
6/29/2016 14:59,19.1,0,54.6,536.9626,764.6686,2.147,88.7
6/29/2016 15:59,18.77,0,54.32,231.0215,764.1378,2.459,83
6/29/2016 16:59,17.59,0,56.29,94.33011,764.0735,1.963,77.92
6/29/2016 17:59,16.91,0,60.22,42.16286,764.381,1.871,91.4
6/29/2016 18:59,15.49,0,68.44,1.639358,765.2019,1.383,57.37
6/29/2016 19:59,15.09,0,71.7,0,765.8201,1.197,63.93
6/29/2016 20:59,13.22,0,80.7,0,766.4165,0.161,128.2
